Measurement Timestamp,Beach Name,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth,structural_gap
2015-08-08 10:00:00,Montrose Beach,19.6,0.37,0.149,4.0,MontroseBeach201508081000,19.6,0.37,0.149,4.0,0
2015-08-08 11:00:00,Montrose Beach,19.8,0.17,0.154,4.0,MontroseBeach201508081100,19.8,0.17,0.154,4.0,0
2015-08-08 12:00:00,Montrose Beach,19.8,0.21,0.157,4.0,MontroseBeach201508081200,19.8,0.21,0.157,4.0,0
2015-08-08 13:00:00,Montrose Beach,19.9,0.22,0.236,2.0,MontroseBeach201508081300,19.9,0.22,0.236,2.0,0
2015-08-08 14:00:00,Montrose Beach,20.9,0.39,0.27,3.0,MontroseBeach201508081400,20.9,0.39,0.27,3.0,0
2015-08-08 15:00:00,Montrose Beach,20.1,0.26,0.28,3.0,MontroseBeach201508081500,20.1,0.26,0.28,3.0,0
2015-08-08 16:00:00,Montrose Beach,19.9,0.34,0.281,3.0,MontroseBeach201508081600,19.9,0.34,0.281,3.0,0
2015-08-08 17:00:00,Montrose Beach,19.8,0.43,0.284,3.0,MontroseBeach201508081700,19.8,0.43,0.284,3.0,0
2015-08-08 18:00:00,Montrose Beach,19.8,0.34,0.254,3.0,MontroseBeach201508081800,19.8,0.34,0.254,3.0,0
2015-08-08 19:00:00,Montrose Beach,19.9,0.45,0.242,3.0,MontroseBeach201508081900,19.9,0.45,0.242,3.0,0
2015-08-08 20:00:00,Montrose Beach,19.8,0.26,0.258,3.0,MontroseBeach201508082000,19.8,0.26,0.258,3.0,0
2015-08-08 21:00:00,Montrose Beach,19.9,0.34,0.259,3.0,MontroseBeach201508082100,19.9,0.34,0.259,3.0,0
2015-08-08 22:00:00,Montrose Beach,20.3,0.28,0.253,3.0,MontroseBeach201508082200,20.3,0.28,0.253,3.0,0
2015-08-08 23:00:00,Montrose Beach,20.4,0.33,0.241,4.0,MontroseBeach201508082300,20.4,0.33,0.241,4.0,0
2015-08-09 00:00:00,Montrose Beach,20.4,0.28,0.219,3.0,MontroseBeach201508092400,20.4,0.28,0.219,3.0,0
2015-08-09 01:00:00,Montrose Beach,,,,,,,,,,1
2015-08-09 02:00:00,Montrose Beach,20.6,0.27,0.203,4.0,MontroseBeach201508090200,20.6,0.27,0.203,4.0,0
2015-08-09 03:00:00,Montrose Beach,20.6,0.24,0.184,3.0,MontroseBeach201508090300,20.6,0.24,0.184,3.0,0
2015-08-09 04:00:00,Montrose Beach,20.6,0.31,0.189,3.0,MontroseBeach201508090400,20.6,0.31,0.189,3.0,0
2015-08-09 05:00:00,Montrose Beach,20.5,0.24,0.176,3.0,MontroseBeach201508090500,20.5,0.24,0.176,3.0,0
2015-08-09 06:00:00,Montrose Beach,20.5,0.28,0.187,8.0,MontroseBeach201508090600,20.5,0.28,0.187,8.0,0
2015-08-09 07:00:00,Montrose Beach,20.5,0.22,0.176,4.0,MontroseBeach201508090700,20.5,0.22,0.176,4.0,0
2015-08-09 08:00:00,Montrose Beach,20.5,0.23,0.161,4.0,MontroseBeach201508090800,20.5,0.23,0.161,4.0,0
2015-08-09 09:00:00,Montrose Beach,20.5,0.21,0.164,3.0,MontroseBeach201508090900,20.5,0.21,0.164,3.0,0
2015-08-09 10:00:00,Montrose Beach,20.6,0.2,0.153,3.0,MontroseBeach201508091000,20.6,0.2,0.153,3.0,0
2015-08-09 11:00:00,Montrose Beach,20.6,0.2,0.164,3.0,MontroseBeach201508091100,20.6,0.2,0.164,3.0,0
2015-08-09 12:00:00,Montrose Beach,20.6,0.21,0.142,3.0,MontroseBeach201508091200,20.6,0.21,0.142,3.0,0
2015-08-09 13:00:00,Montrose Beach,20.8,,0.147,3.0,MontroseBeach201508091300,20.8,0.17,0.147,3.0,0
2015-08-09 14:00:00,Montrose Beach,21.0,,0.159,3.0,MontroseBeach201508091400,21.0,0.19,0.159,3.0,0
2015-08-09 15:00:00,Montrose Beach,21.1,,0.172,3.0,MontroseBeach201508091500,21.1,0.18,0.172,3.0,0
2015-08-09 16:00:00,Montrose Beach,21.1,,0.164,3.0,MontroseBeach201508091600,21.1,0.16,0.164,3.0,0
2015-08-09 17:00:00,Montrose Beach,21.2,,0.159,3.0,MontroseBeach201508091700,21.2,0.17,0.159,3.0,0
2015-08-09 18:00:00,Montrose Beach,21.3,,0.146,7.0,MontroseBeach201508091800,21.3,0.19,0.146,7.0,0
2015-08-09 19:00:00,Montrose Beach,21.2,,0.155,6.0,MontroseBeach201508091900,21.2,0.16,0.155,6.0,0
2015-08-09 20:00:00,Montrose Beach,21.2,,0.131,5.0,MontroseBeach201508092000,21.2,0.12,0.131,5.0,0
2015-08-09 21:00:00,Montrose Beach,,,0.152,3.0,MontroseBeach201508092100,21.1,0.13,0.152,3.0,0
2015-08-09 22:00:00,Montrose Beach,,,0.117,4.0,MontroseBeach201508092200,21.1,0.16,0.117,4.0,0
2015-08-09 23:00:00,Montrose Beach,,,0.118,3.0,MontroseBeach201508092300,21.0,0.13,0.118,3.0,0
2015-08-10 00:00:00,Montrose Beach,,,0.118,7.0,MontroseBeach201508102400,20.8,0.22,0.118,7.0,0
2015-08-10 01:00:00,Montrose Beach,,0.18,0.119,7.0,MontroseBeach201508100100,20.9,0.18,0.119,7.0,0
2015-08-10 02:00:00,Montrose Beach,,0.16,0.124,6.0,MontroseBeach201508100200,20.9,0.16,0.124,6.0,0
2015-08-10 03:00:00,Montrose Beach,,0.17,0.135,5.0,MontroseBeach201508100300,20.9,0.17,0.135,5.0,0
2015-08-10 04:00:00,Montrose Beach,,0.16,0.114,4.0,MontroseBeach201508100400,20.9,0.16,0.114,4.0,0
2015-08-10 05:00:00,Montrose Beach,,0.11,0.104,10.0,MontroseBeach201508100500,21.0,0.11,0.104,10.0,0
2015-08-10 06:00:00,Montrose Beach,,0.12,0.102,8.0,MontroseBeach201508100600,21.0,0.12,0.102,8.0,0
2015-08-10 07:00:00,Montrose Beach,,0.16,0.121,7.0,MontroseBeach201508100700,21.0,0.16,0.121,7.0,0
2015-08-10 08:00:00,Montrose Beach,,0.15,0.124,6.0,MontroseBeach201508100800,21.0,0.15,0.124,6.0,0
2015-08-10 09:00:00,Montrose Beach,21.1,0.11,0.128,5.0,MontroseBeach201508100900,21.1,0.11,0.128,5.0,0
2015-08-10 10:00:00,Montrose Beach,21.3,0.17,,2.0,MontroseBeach201508101000,21.3,0.17,0.154,2.0,0
2015-08-10 11:00:00,Montrose Beach,21.5,,,2.0,MontroseBeach201508101100,21.5,0.24,0.149,2.0,0
2015-08-10 12:00:00,Montrose Beach,21.7,,,2.0,MontroseBeach201508101200,21.7,0.15,0.154,2.0,0
2015-08-10 13:00:00,Montrose Beach,21.9,,,8.0,MontroseBeach201508101300,21.9,0.17,0.133,8.0,0
2015-08-10 14:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101400,21.9,0.14,0.134,3.0,0
2015-08-10 15:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101500,22.1,0.14,0.304,3.0,0
2015-08-10 16:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101600,21.9,0.26,0.303,3.0,0
2015-08-10 17:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101700,21.9,0.41,0.278,3.0,0
2015-08-10 18:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101800,22.0,0.35,0.247,3.0,0
2015-08-10 19:00:00,Montrose Beach,,,,3.0,MontroseBeach201508101900,22.1,0.5,0.254,3.0,0
2015-08-10 20:00:00,Montrose Beach,,,,3.0,MontroseBeach201508102000,22.1,0.34,0.24,3.0,0
2015-08-10 21:00:00,Montrose Beach,,,,3.0,MontroseBeach201508102100,22.0,0.33,0.22,3.0,0
2015-08-10 22:00:00,Montrose Beach,,,0.211,3.0,MontroseBeach201508102200,21.9,0.31,0.211,3.0,0
2015-08-10 23:00:00,Montrose Beach,,0.26,0.226,,MontroseBeach201508102300,22.0,0.26,0.226,3.0,0
2015-08-11 00:00:00,Montrose Beach,,0.22,0.204,,MontroseBeach201508112400,21.9,0.22,0.204,3.0,0
2015-08-11 01:00:00,Montrose Beach,,,0.209,,MontroseBeach201508110100,21.9,0.24,0.209,3.0,0
2015-08-11 02:00:00,Montrose Beach,21.9,,0.226,,MontroseBeach201508110200,21.9,0.28,0.226,3.0,0
2015-08-11 03:00:00,Montrose Beach,21.9,,0.229,,MontroseBeach201508110300,21.9,0.28,0.229,3.0,0
2015-08-11 04:00:00,Montrose Beach,21.9,,0.252,,MontroseBeach201508110400,21.9,0.18,0.252,3.0,0
2015-08-11 05:00:00,Montrose Beach,21.9,,0.25,,MontroseBeach201508110500,21.9,0.24,0.25,3.0,0
2015-08-11 06:00:00,Montrose Beach,21.9,,0.31,,MontroseBeach201508110600,21.9,0.31,0.31,3.0,0
2015-08-11 07:00:00,Montrose Beach,21.9,,0.34,,MontroseBeach201508110700,21.9,0.48,0.34,3.0,0
2015-08-11 08:00:00,Montrose Beach,22.0,,0.334,,MontroseBeach201508110800,22.0,0.75,0.334,4.0,0
2015-08-11 09:00:00,Montrose Beach,22.1,,0.321,,MontroseBeach201508110900,22.1,0.84,0.321,3.0,0
2015-08-11 10:00:00,Montrose Beach,22.2,,0.318,,MontroseBeach201508111000,22.2,1.0,0.318,3.0,0
2015-08-11 11:00:00,Montrose Beach,22.4,,,4.0,MontroseBeach201508111100,22.4,1.36,0.332,4.0,0
2015-08-11 12:00:00,Montrose Beach,22.6,,,4.0,MontroseBeach201508111200,22.6,1.6,0.299,4.0,0
2015-08-11 13:00:00,Montrose Beach,22.9,1.8,,3.0,MontroseBeach201508111300,22.9,1.8,0.291,3.0,0
2015-08-11 14:00:00,Montrose Beach,23.0,1.72,,3.0,MontroseBeach201508111400,23.0,1.72,0.351,3.0,0
2015-08-11 15:00:00,Montrose Beach,,1.59,,3.0,MontroseBeach201508111500,23.2,1.59,0.38,3.0,0
2015-08-11 16:00:00,Montrose Beach,,1.9,,4.0,MontroseBeach201508111600,23.2,1.9,0.402,4.0,0
2015-08-11 17:00:00,Montrose Beach,,1.77,,4.0,MontroseBeach201508111700,23.2,1.77,0.374,4.0,0
2015-08-11 18:00:00,Montrose Beach,,2.27,,4.0,MontroseBeach201508111800,23.2,2.27,0.359,4.0,0
2015-08-11 19:00:00,Montrose Beach,,2.14,,4.0,MontroseBeach201508111900,23.2,2.14,0.382,4.0,0
2015-08-11 20:00:00,Montrose Beach,,2.57,,5.0,MontroseBeach201508112000,23.1,2.57,0.376,5.0,0
2015-08-11 21:00:00,Montrose Beach,,1.69,,4.0,MontroseBeach201508112100,23.1,1.69,0.334,4.0,0
2015-08-11 22:00:00,Montrose Beach,,2.17,,5.0,MontroseBeach201508112200,23.1,2.17,0.368,5.0,0
2015-08-11 23:00:00,Montrose Beach,,1.36,0.367,5.0,MontroseBeach201508112300,23.0,1.36,0.367,5.0,0
2015-08-12 00:00:00,Montrose Beach,,1.48,0.338,6.0,MontroseBeach201508122400,22.9,1.48,0.338,6.0,0
2015-08-12 01:00:00,Montrose Beach,,1.21,0.328,6.0,MontroseBeach201508120100,22.9,1.21,0.328,6.0,0
2015-08-12 02:00:00,Montrose Beach,,1.24,0.315,5.0,MontroseBeach201508120200,22.8,1.24,0.315,5.0,0
2015-08-12 03:00:00,Montrose Beach,,1.25,0.313,5.0,MontroseBeach201508120300,22.7,1.25,0.313,5.0,0
2015-08-12 04:00:00,Montrose Beach,,1.31,0.33,5.0,MontroseBeach201508120400,22.7,1.31,0.33,5.0,0
2015-08-12 05:00:00,Montrose Beach,,1.5,0.324,5.0,MontroseBeach201508120500,22.6,1.5,0.324,5.0,0
2015-08-12 06:00:00,Montrose Beach,,1.42,0.349,6.0,MontroseBeach201508120600,22.6,1.42,0.349,6.0,0
2015-08-12 07:00:00,Montrose Beach,22.5,1.32,0.349,6.0,MontroseBeach201508120700,22.5,1.32,0.349,6.0,0
2015-08-12 08:00:00,Montrose Beach,22.6,1.35,0.345,4.0,MontroseBeach201508120800,22.6,1.35,0.345,4.0,0
2015-08-12 09:00:00,Montrose Beach,22.7,1.76,0.351,5.0,MontroseBeach201508120900,22.7,1.76,0.351,5.0,0
2015-08-12 10:00:00,Montrose Beach,22.8,1.64,0.338,5.0,MontroseBeach201508121000,22.8,1.64,0.338,5.0,0
2015-08-12 11:00:00,Montrose Beach,23.0,1.88,0.355,5.0,MontroseBeach201508121100,23.0,1.88,0.355,5.0,0
2015-08-12 12:00:00,Montrose Beach,23.1,2.41,0.362,6.0,MontroseBeach201508121200,23.1,2.41,0.362,6.0,0
2015-08-12 13:00:00,Montrose Beach,23.4,3.05,0.366,5.0,MontroseBeach201508121300,23.4,3.05,0.366,5.0,0
2015-08-12 14:00:00,Montrose Beach,23.6,2.99,,6.0,MontroseBeach201508121400,23.6,2.99,0.353,6.0,0
2015-08-12 15:00:00,Montrose Beach,23.7,3.18,,6.0,MontroseBeach201508121500,23.7,3.18,0.362,6.0,0
2015-08-12 16:00:00,Montrose Beach,23.8,2.7,,5.0,MontroseBeach201508121600,23.8,2.7,0.349,5.0,0
2015-08-12 17:00:00,Montrose Beach,23.9,2.1,,6.0,MontroseBeach201508121700,23.9,2.1,0.317,6.0,0
2015-08-12 18:00:00,Montrose Beach,23.9,1.67,,6.0,MontroseBeach201508121800,23.9,1.67,0.295,6.0,0
2015-08-12 19:00:00,Montrose Beach,23.8,1.68,,5.0,MontroseBeach201508121900,23.8,1.68,0.289,5.0,0
2015-08-12 20:00:00,Montrose Beach,,1.61,,6.0,MontroseBeach201508122000,23.6,1.61,0.267,6.0,0
2015-08-12 21:00:00,Montrose Beach,,2.33,,6.0,MontroseBeach201508122100,23.7,2.33,0.23,6.0,0
2015-08-12 22:00:00,Montrose Beach,,1.84,,6.0,MontroseBeach201508122200,23.5,1.84,0.235,6.0,0
2015-08-12 23:00:00,Montrose Beach,,1.52,,6.0,MontroseBeach201508122300,23.5,1.52,0.209,6.0,0
2015-08-13 00:00:00,Montrose Beach,,1.74,,5.0,MontroseBeach201508132400,23.3,1.74,0.212,5.0,0
2015-08-13 01:00:00,Montrose Beach,,1.3,0.238,5.0,MontroseBeach201508130100,23.1,1.3,0.238,5.0,0
2015-08-13 02:00:00,Montrose Beach,,1.72,0.222,,MontroseBeach201508130200,23.1,1.72,0.222,5.0,0
2015-08-13 03:00:00,Montrose Beach,,1.38,0.214,,MontroseBeach201508130300,23.0,1.38,0.214,5.0,0
2015-08-13 04:00:00,Montrose Beach,,1.15,0.154,,MontroseBeach201508130400,22.9,1.15,0.154,5.0,0
2015-08-13 05:00:00,Montrose Beach,,0.88,0.177,,MontroseBeach201508130500,22.9,0.88,0.177,5.0,0
2015-08-13 06:00:00,Montrose Beach,,0.57,0.162,,MontroseBeach201508130600,22.9,0.57,0.162,8.0,0
2015-08-13 07:00:00,Montrose Beach,,0.45,0.169,,MontroseBeach201508130700,22.9,0.45,0.169,4.0,0
2015-08-13 08:00:00,Montrose Beach,22.7,0.94,,,MontroseBeach201508130800,22.7,0.94,0.113,4.0,0
2015-08-13 09:00:00,Montrose Beach,22.9,0.88,,,MontroseBeach201508130900,22.9,0.88,0.19,4.0,0
2015-08-13 10:00:00,Montrose Beach,23.1,0.81,,,MontroseBeach201508131000,23.1,0.81,0.177,1.0,0
2015-08-13 11:00:00,Montrose Beach,23.3,0.85,,,MontroseBeach201508131100,23.3,0.85,0.137,3.0,0
2015-08-13 12:00:00,Montrose Beach,,,,,,,,,,1
2015-08-13 13:00:00,Montrose Beach,23.8,0.59,,,MontroseBeach201508131300,23.8,0.59,0.127,3.0,0
2015-08-13 14:00:00,Montrose Beach,24.0,0.54,,,MontroseBeach201508131400,24.0,0.54,0.226,4.0,0
2015-08-13 15:00:00,Montrose Beach,24.2,0.6,,,MontroseBeach201508131500,24.2,0.6,0.175,5.0,0
2015-08-13 16:00:00,Montrose Beach,24.1,0.49,,,MontroseBeach201508131600,24.1,0.49,0.175,5.0,0
2015-08-13 17:00:00,Montrose Beach,24.0,0.58,,,MontroseBeach201508131700,24.0,0.58,0.137,6.0,0
2015-08-13 18:00:00,Montrose Beach,23.6,0.62,,7.0,MontroseBeach201508131800,23.6,0.62,0.119,7.0,0
2015-08-13 19:00:00,Montrose Beach,23.5,0.44,,6.0,MontroseBeach201508131900,23.5,0.44,0.127,6.0,0
2015-08-13 20:00:00,Montrose Beach,23.1,0.33,,6.0,MontroseBeach201508132000,23.1,0.33,0.107,6.0,0
2015-08-13 21:00:00,Montrose Beach,22.9,0.33,,4.0,MontroseBeach201508132100,22.9,0.33,0.087,4.0,0
2015-08-13 22:00:00,Montrose Beach,22.6,0.3,,,MontroseBeach201508132200,22.6,0.3,0.093,4.0,0
2015-08-13 23:00:00,Montrose Beach,22.3,0.32,,,MontroseBeach201508132300,22.3,0.32,0.083,8.0,0
2015-08-14 00:00:00,Montrose Beach,22.2,0.29,,,MontroseBeach201508142400,22.2,0.29,0.094,8.0,0
2015-08-14 01:00:00,Montrose Beach,22.1,0.29,,,MontroseBeach201508140100,22.1,0.29,0.09,6.0,0
2015-08-14 02:00:00,Montrose Beach,22.1,0.29,,,MontroseBeach201508140200,22.1,0.29,0.088,6.0,0
2015-08-14 03:00:00,Montrose Beach,20.9,0.27,,,MontroseBeach201508140300,20.9,0.27,0.083,9.0,0
2015-08-14 04:00:00,Montrose Beach,20.5,0.38,,,MontroseBeach201508140400,20.5,0.38,0.087,9.0,0
2015-08-14 05:00:00,Montrose Beach,20.3,0.33,0.083,,MontroseBeach201508140500,20.3,0.33,0.083,9.0,0
2015-08-14 06:00:00,Montrose Beach,20.2,0.26,0.083,,MontroseBeach201508140600,20.2,0.26,0.083,8.0,0
2015-08-14 07:00:00,Montrose Beach,20.1,0.23,0.088,,MontroseBeach201508140700,20.1,0.23,0.088,7.0,0
2015-08-14 08:00:00,Montrose Beach,19.9,0.28,0.116,,MontroseBeach201508140800,19.9,0.28,0.116,5.0,0
2015-08-14 09:00:00,Montrose Beach,19.8,0.21,0.094,,MontroseBeach201508140900,19.8,0.21,0.094,5.0,0
2015-08-14 10:00:00,Montrose Beach,20.6,0.13,0.098,8.0,MontroseBeach201508141000,20.6,0.13,0.098,8.0,0
2015-08-14 11:00:00,Montrose Beach,20.5,0.21,0.107,4.0,MontroseBeach201508141100,20.5,0.21,0.107,4.0,0
2015-08-14 12:00:00,Montrose Beach,20.9,0.15,0.164,4.0,MontroseBeach201508141200,20.9,0.15,0.164,4.0,0
2015-08-14 13:00:00,Montrose Beach,21.2,0.14,0.145,2.0,MontroseBeach201508141300,21.2,0.14,0.145,2.0,0
2015-08-14 14:00:00,Montrose Beach,21.4,0.18,0.155,2.0,MontroseBeach201508141400,21.4,0.18,0.155,2.0,0
2015-08-14 15:00:00,Montrose Beach,21.4,0.17,0.141,3.0,MontroseBeach201508141500,21.4,0.17,0.141,3.0,0
2015-08-14 16:00:00,Montrose Beach,22.7,0.25,0.214,3.0,MontroseBeach201508141600,22.7,0.25,0.214,3.0,0
2015-08-14 17:00:00,Montrose Beach,22.9,0.22,0.173,3.0,MontroseBeach201508141700,22.9,0.22,0.173,3.0,0
2015-08-14 18:00:00,Montrose Beach,23.0,0.25,0.172,7.0,MontroseBeach201508141800,23.0,0.25,0.172,7.0,0
2015-08-14 19:00:00,Montrose Beach,23.2,0.21,0.235,6.0,MontroseBeach201508141900,23.2,0.21,0.235,6.0,0
2015-08-14 20:00:00,Montrose Beach,23.0,0.2,0.199,1.0,MontroseBeach201508142000,23.0,0.2,0.199,1.0,0
2015-08-14 21:00:00,Montrose Beach,23.0,0.16,0.218,1.0,MontroseBeach201508142100,23.0,0.16,0.218,1.0,0
2015-08-14 22:00:00,Montrose Beach,22.9,0.45,0.338,3.0,MontroseBeach201508142200,22.9,0.45,0.338,3.0,0
2015-08-14 23:00:00,Montrose Beach,22.7,0.32,0.248,4.0,MontroseBeach201508142300,22.7,0.32,0.248,4.0,0
2015-08-15 00:00:00,Montrose Beach,22.5,0.37,0.207,4.0,MontroseBeach201508152400,22.5,0.37,0.207,4.0,0
2015-08-15 01:00:00,Montrose Beach,22.4,0.33,0.215,4.0,MontroseBeach201508150100,22.4,0.33,0.215,4.0,0
2015-08-15 02:00:00,Montrose Beach,22.3,0.28,0.2,3.0,MontroseBeach201508150200,22.3,0.28,0.2,3.0,0
2015-08-15 03:00:00,Montrose Beach,22.2,0.26,0.182,,MontroseBeach201508150300,22.2,0.26,0.182,3.0,0
2015-08-15 04:00:00,Montrose Beach,22.3,0.31,0.183,,MontroseBeach201508150400,22.3,0.31,0.183,3.0,0
2015-08-15 05:00:00,Montrose Beach,22.4,0.2,0.178,,MontroseBeach201508150500,22.4,0.2,0.178,3.0,0
2015-08-15 06:00:00,Montrose Beach,22.4,0.18,0.162,,MontroseBeach201508150600,22.4,0.18,0.162,4.0,0
2015-08-15 07:00:00,Montrose Beach,22.4,0.17,0.168,,MontroseBeach201508150700,22.4,0.17,0.168,4.0,0
2015-08-15 08:00:00,Montrose Beach,22.5,0.16,0.164,,MontroseBeach201508150800,22.5,0.16,0.164,4.0,0
2015-08-15 09:00:00,Montrose Beach,22.6,0.15,0.181,,MontroseBeach201508150900,22.6,0.15,0.181,4.0,0
2015-08-15 10:00:00,Montrose Beach,22.8,0.21,0.186,,MontroseBeach201508151000,22.8,0.21,0.186,4.0,0
2015-08-15 11:00:00,Montrose Beach,23.1,0.17,0.209,,MontroseBeach201508151100,23.1,0.17,0.209,4.0,0
2015-08-15 12:00:00,Montrose Beach,23.4,,0.228,,MontroseBeach201508151200,23.4,0.15,0.228,4.0,0
2015-08-15 13:00:00,Montrose Beach,24.1,,0.243,,MontroseBeach201508151300,24.1,0.31,0.243,3.0,0
2015-08-15 14:00:00,Montrose Beach,23.8,,0.173,,MontroseBeach201508151400,23.8,0.31,0.173,4.0,0
2015-08-15 15:00:00,Montrose Beach,23.6,,0.217,4.0,MontroseBeach201508151500,23.6,0.23,0.217,4.0,0
2015-08-15 16:00:00,Montrose Beach,24.0,,0.222,4.0,MontroseBeach201508151600,24.0,0.39,0.222,4.0,0
2015-08-15 17:00:00,Montrose Beach,,,,,,,,,,1
2015-08-15 18:00:00,Montrose Beach,23.9,,0.196,3.0,MontroseBeach201508151800,23.9,0.46,0.196,3.0,0
2015-08-15 19:00:00,Montrose Beach,,,,,,,,,,1
2015-08-15 20:00:00,Montrose Beach,23.9,,0.228,2.0,MontroseBeach201508152000,23.9,0.53,0.228,2.0,0
2015-08-15 21:00:00,Montrose Beach,24.1,,0.177,3.0,MontroseBeach201508152100,24.1,0.79,0.177,3.0,0
2015-08-15 22:00:00,Montrose Beach,23.8,,0.158,5.0,MontroseBeach201508152200,23.8,0.65,0.158,5.0,0
2015-08-15 23:00:00,Montrose Beach,23.3,,0.171,6.0,MontroseBeach201508152300,23.3,0.22,0.171,6.0,0
2015-08-16 00:00:00,Montrose Beach,23.1,,0.135,8.0,MontroseBeach201508162400,23.1,0.26,0.135,8.0,0
2015-08-16 01:00:00,Montrose Beach,,,,,,,,,,1
2015-08-16 02:00:00,Montrose Beach,22.9,,0.191,6.0,MontroseBeach201508160200,22.9,0.21,0.191,6.0,0
2015-08-16 03:00:00,Montrose Beach,22.9,,0.218,3.0,MontroseBeach201508160300,22.9,0.24,0.218,3.0,0
2015-08-16 04:00:00,Montrose Beach,22.8,,0.152,1.0,MontroseBeach201508160400,22.8,0.26,0.152,1.0,0
2015-08-16 05:00:00,Montrose Beach,,0.24,0.184,5.0,MontroseBeach201508160500,22.8,0.24,0.184,5.0,0
2015-08-16 06:00:00,Montrose Beach,,0.27,0.17,8.0,MontroseBeach201508160600,22.8,0.27,0.17,8.0,0
2015-08-16 07:00:00,Montrose Beach,,0.17,0.148,1.0,MontroseBeach201508160700,22.7,0.17,0.148,1.0,0
2015-08-16 08:00:00,Montrose Beach,,0.17,0.15,1.0,MontroseBeach201508160800,22.8,0.17,0.15,1.0,0
2015-08-16 09:00:00,Montrose Beach,,0.19,0.198,3.0,MontroseBeach201508160900,22.9,0.19,0.198,3.0,0
2015-08-16 10:00:00,Montrose Beach,,0.14,0.182,2.0,MontroseBeach201508161000,23.2,0.14,0.182,2.0,0
2015-08-16 11:00:00,Montrose Beach,,0.27,0.23,3.0,MontroseBeach201508161100,23.3,0.27,0.23,3.0,0
2015-08-16 12:00:00,Montrose Beach,,0.32,0.229,3.0,MontroseBeach201508161200,23.7,0.32,0.229,3.0,0
2015-08-16 13:00:00,Montrose Beach,,0.44,0.195,7.0,MontroseBeach201508161300,23.8,0.44,0.195,7.0,0
2015-08-16 14:00:00,Montrose Beach,,0.47,0.165,5.0,MontroseBeach201508161400,23.6,0.47,0.165,5.0,0
2015-08-16 15:00:00,Montrose Beach,,0.53,0.194,,MontroseBeach201508161500,24.0,0.53,0.194,7.0,0
2015-08-16 16:00:00,Montrose Beach,,0.45,0.205,,MontroseBeach201508161600,23.8,0.45,0.205,2.0,0
2015-08-16 17:00:00,Montrose Beach,23.9,0.49,0.156,,MontroseBeach201508161700,23.9,0.49,0.156,4.0,0
2015-08-16 18:00:00,Montrose Beach,23.7,0.93,0.126,,MontroseBeach201508161800,23.7,0.93,0.126,7.0,0
2015-08-16 19:00:00,Montrose Beach,23.3,0.83,0.131,,MontroseBeach201508161900,23.3,0.83,0.131,6.0,0
2015-08-16 20:00:00,Montrose Beach,22.3,0.57,0.112,,MontroseBeach201508162000,22.3,0.57,0.112,6.0,0
2015-08-16 21:00:00,Montrose Beach,21.8,0.42,0.09,,MontroseBeach201508162100,21.8,0.42,0.09,5.0,0
2015-08-16 22:00:00,Montrose Beach,21.3,0.3,0.087,,MontroseBeach201508162200,21.3,0.3,0.087,10.0,0
2015-08-16 23:00:00,Montrose Beach,21.2,0.86,0.081,,MontroseBeach201508162300,21.2,0.86,0.081,9.0,0
2015-08-17 00:00:00,Montrose Beach,21.7,0.8,0.089,,MontroseBeach201508172400,21.7,0.8,0.089,7.0,0
2015-08-17 01:00:00,Montrose Beach,21.3,0.33,0.087,,MontroseBeach201508170100,21.3,0.33,0.087,7.0,0
2015-08-17 02:00:00,Montrose Beach,21.1,0.34,0.085,,MontroseBeach201508170200,21.1,0.34,0.085,5.0,0
2015-08-17 03:00:00,Montrose Beach,21.0,0.23,0.081,,MontroseBeach201508170300,21.0,0.23,0.081,6.0,0
2015-08-17 04:00:00,Montrose Beach,21.1,0.17,0.077,4.0,MontroseBeach201508170400,21.1,0.17,0.077,4.0,0
2015-08-17 05:00:00,Montrose Beach,21.2,0.21,0.079,9.0,MontroseBeach201508170500,21.2,0.21,0.079,9.0,0
2015-08-17 06:00:00,Montrose Beach,20.5,0.21,0.077,3.0,MontroseBeach201508170600,20.5,0.21,0.077,3.0,0
2015-08-17 07:00:00,Montrose Beach,20.2,0.1,,7.0,MontroseBeach201508170700,20.2,0.1,0.088,7.0,0
2015-08-17 08:00:00,Montrose Beach,20.3,0.13,,7.0,MontroseBeach201508170800,20.3,0.13,0.075,7.0,0
2015-08-17 09:00:00,Montrose Beach,20.4,0.13,,5.0,MontroseBeach201508170900,20.4,0.13,0.075,5.0,0
2015-08-17 10:00:00,Montrose Beach,20.3,0.15,,6.0,MontroseBeach201508171000,20.3,0.15,0.07,6.0,0
2015-08-17 11:00:00,Montrose Beach,20.1,0.15,,4.0,MontroseBeach201508171100,20.1,0.15,0.126,4.0,0
2015-08-17 12:00:00,Montrose Beach,20.2,0.26,,4.0,MontroseBeach201508171200,20.2,0.26,0.101,4.0,0
2015-08-17 13:00:00,Montrose Beach,20.9,0.18,,3.0,MontroseBeach201508171300,20.9,0.18,0.088,3.0,0
