Readable Timestamp,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,structural_gap,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2015-08-13 13:00:00,63rd Street Beach,1439470800.0,,1.58,0.073,4.0,63rdStreetBeach201508131300,0,24.6,1.58,0.073,4.0
2015-08-13 14:00:00,63rd Street Beach,1439474400.0,24.7,1.44,0.088,,63rdStreetBeach201508131400,0,24.7,1.44,0.088,3.0
2015-08-13 15:00:00,63rd Street Beach,1439478000.0,24.7,1.3,0.11,6.0,63rdStreetBeach201508131500,0,24.7,1.3,0.11,6.0
2015-08-13 16:00:00,63rd Street Beach,1439481600.0,24.6,1.2,0.078,6.0,63rdStreetBeach201508131600,0,24.6,1.2,0.078,6.0
2015-08-13 17:00:00,63rd Street Beach,1439485200.0,24.7,1.01,,,63rdStreetBeach201508131700,0,24.7,1.01,0.082,5.0
2015-08-13 18:00:00,63rd Street Beach,1439488800.0,24.4,1.06,0.101,6.0,63rdStreetBeach201508131800,0,24.4,1.06,0.101,6.0
2015-08-13 19:00:00,63rd Street Beach,1439492400.0,24.2,0.93,0.078,5.0,63rdStreetBeach201508131900,0,24.2,0.93,0.078,5.0
2015-08-13 20:00:00,63rd Street Beach,1439496000.0,,0.76,0.102,4.0,63rdStreetBeach201508132000,0,24.0,0.76,0.102,4.0
2015-08-13 21:00:00,63rd Street Beach,1439499600.0,23.7,0.7,0.075,6.0,63rdStreetBeach201508132100,0,23.7,0.7,0.075,6.0
2015-08-13 22:00:00,63rd Street Beach,1439503200.0,,0.68,0.08,,63rdStreetBeach201508132200,0,23.6,0.68,0.08,5.0
2015-08-13 23:00:00,63rd Street Beach,1439506800.0,23.4,0.72,0.081,5.0,63rdStreetBeach201508132300,0,23.4,0.72,0.081,5.0
2015-08-14 00:00:00,63rd Street Beach,1439510400.0,23.4,,0.063,4.0,63rdStreetBeach201508142400,0,23.4,0.74,0.063,4.0
2015-08-14 01:00:00,63rd Street Beach,1439514000.0,23.3,0.67,0.065,8.0,63rdStreetBeach201508140100,0,23.3,0.67,0.065,8.0
2015-08-14 02:00:00,63rd Street Beach,1439517600.0,23.2,,0.062,,63rdStreetBeach201508140200,0,23.2,0.73,0.062,7.0
2015-08-14 03:00:00,63rd Street Beach,1439521200.0,,0.63,0.083,3.0,63rdStreetBeach201508140300,0,23.1,0.63,0.083,3.0
2015-08-14 04:00:00,63rd Street Beach,1439524800.0,23.0,0.65,0.058,,63rdStreetBeach201508140400,0,23.0,0.65,0.058,6.0
2015-08-14 05:00:00,63rd Street Beach,1439528400.0,22.9,0.54,0.055,9.0,63rdStreetBeach201508140500,0,22.9,0.54,0.055,9.0
2015-08-14 06:00:00,63rd Street Beach,1439532000.0,22.8,0.51,0.058,9.0,63rdStreetBeach201508140600,0,22.8,0.51,0.058,9.0
2015-08-14 07:00:00,63rd Street Beach,1439535600.0,22.8,0.45,,,63rdStreetBeach201508140700,0,22.8,0.45,0.056,8.0
2015-08-14 08:00:00,63rd Street Beach,1439539200.0,22.7,0.47,0.06,7.0,63rdStreetBeach201508140800,0,22.7,0.47,0.06,7.0
2015-08-14 09:00:00,63rd Street Beach,1439542800.0,22.8,0.48,0.076,9.0,63rdStreetBeach201508140900,0,22.8,0.48,0.076,9.0
2015-08-14 10:00:00,63rd Street Beach,1439546400.0,22.7,0.53,0.073,5.0,63rdStreetBeach201508141000,0,22.7,0.53,0.073,5.0
2015-08-14 11:00:00,63rd Street Beach,1439550000.0,22.8,0.48,0.067,7.0,63rdStreetBeach201508141100,0,22.8,0.48,0.067,7.0
2015-08-14 12:00:00,63rd Street Beach,1439553600.0,22.7,,,4.0,63rdStreetBeach201508141200,0,22.7,0.4,0.095,4.0
2015-08-14 13:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-14 14:00:00,63rd Street Beach,1439560800.0,23.2,,0.092,5.0,63rdStreetBeach201508141400,0,23.2,0.3,0.092,5.0
2015-08-14 15:00:00,63rd Street Beach,1439564400.0,23.6,0.29,0.088,,63rdStreetBeach201508141500,0,23.6,0.29,0.088,4.0
2015-08-14 16:00:00,63rd Street Beach,1439568000.0,23.9,,0.125,5.0,63rdStreetBeach201508141600,0,23.9,0.3,0.125,5.0
2015-08-14 17:00:00,63rd Street Beach,1439571600.0,23.9,0.32,0.122,3.0,63rdStreetBeach201508141700,0,23.9,0.32,0.122,3.0
2015-08-14 18:00:00,63rd Street Beach,1439575200.0,23.7,0.36,,4.0,63rdStreetBeach201508141800,0,23.7,0.36,0.106,4.0
2015-08-14 19:00:00,63rd Street Beach,1439578800.0,23.6,0.42,0.095,7.0,63rdStreetBeach201508141900,0,23.6,0.42,0.095,7.0
2015-08-14 20:00:00,63rd Street Beach,1439582400.0,23.6,0.46,0.095,,63rdStreetBeach201508142000,0,23.6,0.46,0.095,3.0
2015-08-14 21:00:00,63rd Street Beach,1439586000.0,23.6,0.45,0.101,5.0,63rdStreetBeach201508142100,0,23.6,0.45,0.101,5.0
2015-08-14 22:00:00,63rd Street Beach,1439589600.0,22.8,0.59,0.17,3.0,63rdStreetBeach201508142200,0,22.8,0.59,0.17,3.0
2015-08-14 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 00:00:00,63rd Street Beach,1439596800.0,22.5,0.59,,3.0,63rdStreetBeach201508152400,0,22.5,0.59,0.163,3.0
2015-08-15 01:00:00,63rd Street Beach,1439600400.0,22.8,1.97,0.135,4.0,63rdStreetBeach201508150100,0,22.8,1.97,0.135,4.0
2015-08-15 02:00:00,63rd Street Beach,1439604000.0,22.8,1.21,,4.0,63rdStreetBeach201508150200,0,22.8,1.21,0.134,4.0
2015-08-15 03:00:00,63rd Street Beach,1439607600.0,22.7,0.75,0.143,4.0,63rdStreetBeach201508150300,0,22.7,0.75,0.143,4.0
2015-08-15 04:00:00,63rd Street Beach,1439611200.0,22.6,0.71,0.134,4.0,63rdStreetBeach201508150400,0,22.6,0.71,0.134,4.0
2015-08-15 05:00:00,63rd Street Beach,1439614800.0,22.6,1.03,0.13,4.0,63rdStreetBeach201508150500,0,22.6,1.03,0.13,4.0
2015-08-15 06:00:00,63rd Street Beach,1439618400.0,22.5,1.17,,,63rdStreetBeach201508150600,0,22.5,1.17,0.124,4.0
2015-08-15 07:00:00,63rd Street Beach,1439622000.0,22.5,1.08,0.123,4.0,63rdStreetBeach201508150700,0,22.5,1.08,0.123,4.0
2015-08-15 08:00:00,63rd Street Beach,1439625600.0,22.5,1.36,0.11,4.0,63rdStreetBeach201508150800,0,22.5,1.36,0.11,4.0
2015-08-15 09:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 10:00:00,63rd Street Beach,1439632800.0,22.8,1.06,0.126,4.0,63rdStreetBeach201508151000,0,22.8,1.06,0.126,4.0
2015-08-15 11:00:00,63rd Street Beach,1439636400.0,,1.41,0.106,4.0,63rdStreetBeach201508151100,0,23.2,1.41,0.106,4.0
2015-08-15 12:00:00,63rd Street Beach,1439640000.0,,1.01,0.136,4.0,63rdStreetBeach201508151200,0,23.9,1.01,0.136,4.0
2015-08-15 13:00:00,63rd Street Beach,1439643600.0,24.3,0.96,0.154,5.0,63rdStreetBeach201508151300,0,24.3,0.96,0.154,5.0
2015-08-15 14:00:00,63rd Street Beach,1439647200.0,23.8,0.73,0.123,4.0,63rdStreetBeach201508151400,0,23.8,0.73,0.123,4.0
2015-08-15 15:00:00,63rd Street Beach,1439650800.0,23.8,0.56,0.138,4.0,63rdStreetBeach201508151500,0,23.8,0.56,0.138,4.0
2015-08-15 16:00:00,63rd Street Beach,1439654400.0,24.0,0.48,0.19,4.0,63rdStreetBeach201508151600,0,24.0,0.48,0.19,4.0
2015-08-15 17:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 18:00:00,63rd Street Beach,1439661600.0,24.5,1.12,0.117,3.0,63rdStreetBeach201508151800,0,24.5,1.12,0.117,3.0
2015-08-15 19:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 20:00:00,63rd Street Beach,1439668800.0,24.0,0.71,0.102,6.0,63rdStreetBeach201508152000,0,24.0,0.71,0.102,6.0
2015-08-15 21:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 22:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-15 23:00:00,63rd Street Beach,1439679600.0,23.7,0.56,,3.0,63rdStreetBeach201508152300,0,23.7,0.56,0.09,3.0
2015-08-16 00:00:00,63rd Street Beach,1439683200.0,23.6,0.52,0.081,5.0,63rdStreetBeach201508162400,0,23.6,0.52,0.081,5.0
2015-08-16 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-16 02:00:00,63rd Street Beach,1439690400.0,23.3,0.5,0.075,3.0,63rdStreetBeach201508160200,0,23.3,0.5,0.075,3.0
2015-08-16 03:00:00,63rd Street Beach,1439694000.0,23.2,0.53,0.068,,63rdStreetBeach201508160300,0,23.2,0.53,0.068,6.0
2015-08-16 04:00:00,63rd Street Beach,1439697600.0,,0.44,0.064,5.0,63rdStreetBeach201508160400,0,23.2,0.44,0.064,5.0
2015-08-16 05:00:00,63rd Street Beach,1439701200.0,23.1,0.45,,5.0,63rdStreetBeach201508160500,0,23.1,0.45,0.063,5.0
2015-08-16 06:00:00,63rd Street Beach,1439704800.0,,0.42,0.06,8.0,63rdStreetBeach201508160600,0,23.0,0.42,0.06,8.0
2015-08-16 07:00:00,63rd Street Beach,1439708400.0,23.0,0.42,0.057,7.0,63rdStreetBeach201508160700,0,23.0,0.42,0.057,7.0
2015-08-16 08:00:00,63rd Street Beach,1439712000.0,23.0,0.38,0.056,6.0,63rdStreetBeach201508160800,0,23.0,0.38,0.056,6.0
2015-08-16 09:00:00,63rd Street Beach,1439715600.0,,0.35,0.064,,63rdStreetBeach201508160900,0,23.2,0.35,0.064,6.0
2015-08-16 10:00:00,63rd Street Beach,1439719200.0,23.6,0.49,0.077,5.0,63rdStreetBeach201508161000,0,23.6,0.49,0.077,5.0
2015-08-16 11:00:00,63rd Street Beach,1439722800.0,,0.48,0.109,3.0,63rdStreetBeach201508161100,0,23.6,0.48,0.109,3.0
2015-08-16 12:00:00,63rd Street Beach,1439726400.0,23.6,0.53,0.11,4.0,63rdStreetBeach201508161200,0,23.6,0.53,0.11,4.0
2015-08-16 13:00:00,63rd Street Beach,1439730000.0,,0.52,0.118,3.0,63rdStreetBeach201508161300,0,23.8,0.52,0.118,3.0
2015-08-16 14:00:00,63rd Street Beach,1439733600.0,23.7,0.52,0.114,3.0,63rdStreetBeach201508161400,0,23.7,0.52,0.114,3.0
2015-08-16 15:00:00,63rd Street Beach,1439737200.0,23.9,0.6,0.108,,63rdStreetBeach201508161500,0,23.9,0.6,0.108,3.0
2015-08-16 16:00:00,63rd Street Beach,1439740800.0,23.8,0.68,0.17,,63rdStreetBeach201508161600,0,23.8,0.68,0.17,3.0
2015-08-16 17:00:00,63rd Street Beach,1439744400.0,23.5,0.98,,3.0,63rdStreetBeach201508161700,0,23.5,0.98,0.123,3.0
2015-08-16 18:00:00,63rd Street Beach,1439748000.0,23.0,0.8,0.103,4.0,63rdStreetBeach201508161800,0,23.0,0.8,0.103,4.0
2015-08-16 19:00:00,63rd Street Beach,1439751600.0,22.7,0.84,0.116,3.0,63rdStreetBeach201508161900,0,22.7,0.84,0.116,3.0
2015-08-16 20:00:00,63rd Street Beach,1439755200.0,,0.68,0.088,6.0,63rdStreetBeach201508162000,0,22.2,0.68,0.088,6.0
2015-08-16 21:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-16 22:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-16 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-17 00:00:00,63rd Street Beach,1439769600.0,21.9,0.86,0.059,10.0,63rdStreetBeach201508172400,0,21.9,0.86,0.059,10.0
2015-08-17 01:00:00,63rd Street Beach,1439773200.0,,0.83,0.051,6.0,63rdStreetBeach201508170100,0,21.9,0.83,0.051,6.0
2015-08-17 02:00:00,63rd Street Beach,1439776800.0,21.7,,0.056,,63rdStreetBeach201508170200,0,21.7,0.7,0.056,6.0
2015-08-17 03:00:00,63rd Street Beach,1439780400.0,21.6,,0.053,,63rdStreetBeach201508170300,0,21.6,0.56,0.053,6.0
2015-08-17 04:00:00,63rd Street Beach,1439784000.0,21.5,0.55,0.057,5.0,63rdStreetBeach201508170400,0,21.5,0.55,0.057,5.0
2015-08-17 05:00:00,63rd Street Beach,1439787600.0,21.6,0.36,,5.0,63rdStreetBeach201508170500,0,21.6,0.36,0.055,5.0
2015-08-17 06:00:00,63rd Street Beach,1439791200.0,,0.42,,8.0,63rdStreetBeach201508170600,0,21.7,0.42,0.049,8.0
2015-08-17 07:00:00,63rd Street Beach,1439794800.0,,0.48,0.05,8.0,63rdStreetBeach201508170700,0,21.8,0.48,0.05,8.0
2015-08-17 08:00:00,63rd Street Beach,1439798400.0,22.1,0.35,0.053,7.0,63rdStreetBeach201508170800,0,22.1,0.35,0.053,7.0
2015-08-17 09:00:00,63rd Street Beach,1439802000.0,22.3,,,6.0,63rdStreetBeach201508170900,0,22.3,0.33,0.052,6.0
2015-08-17 10:00:00,63rd Street Beach,1439805600.0,,0.31,0.078,4.0,63rdStreetBeach201508171000,0,22.6,0.31,0.078,4.0
2015-08-17 11:00:00,63rd Street Beach,1439809200.0,22.5,0.36,0.063,7.0,63rdStreetBeach201508171100,0,22.5,0.36,0.063,7.0
2015-08-17 12:00:00,63rd Street Beach,1439812800.0,22.8,0.41,0.061,,63rdStreetBeach201508171200,0,22.8,0.41,0.061,3.0
2015-08-17 13:00:00,63rd Street Beach,1439816400.0,23.1,0.35,0.055,4.0,63rdStreetBeach201508171300,0,23.1,0.35,0.055,4.0
2015-08-17 14:00:00,63rd Street Beach,1439820000.0,,3.81,0.084,4.0,63rdStreetBeach201508171400,0,23.1,3.81,0.084,4.0
2015-08-17 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-17 16:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-17 17:00:00,63rd Street Beach,1439830800.0,21.7,,0.076,4.0,63rdStreetBeach201508171700,0,21.7,2.15,0.076,4.0
2015-08-17 18:00:00,63rd Street Beach,1439834400.0,21.3,1.44,0.08,,63rdStreetBeach201508171800,0,21.3,1.44,0.08,3.0
2015-08-17 19:00:00,63rd Street Beach,1439838000.0,21.1,0.64,0.084,3.0,63rdStreetBeach201508171900,0,21.1,0.64,0.084,3.0
2015-08-17 20:00:00,63rd Street Beach,1439841600.0,,0.7,0.079,6.0,63rdStreetBeach201508172000,0,21.1,0.7,0.079,6.0
2015-08-17 21:00:00,63rd Street Beach,1439845200.0,,0.71,0.09,6.0,63rdStreetBeach201508172100,0,21.2,0.71,0.09,6.0
2015-08-17 22:00:00,63rd Street Beach,1439848800.0,,0.83,0.073,4.0,63rdStreetBeach201508172200,0,21.3,0.83,0.073,4.0
2015-08-17 23:00:00,63rd Street Beach,1439852400.0,,0.53,0.093,3.0,63rdStreetBeach201508172300,0,21.3,0.53,0.093,3.0
2015-08-18 00:00:00,63rd Street Beach,1439856000.0,21.6,0.47,0.078,3.0,63rdStreetBeach201508182400,0,21.6,0.47,0.078,3.0
2015-08-18 01:00:00,63rd Street Beach,1439859600.0,21.5,0.45,,3.0,63rdStreetBeach201508180100,0,21.5,0.45,0.065,3.0
2015-08-18 02:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-18 03:00:00,63rd Street Beach,1439866800.0,21.3,0.44,0.062,,63rdStreetBeach201508180300,0,21.3,0.44,0.062,6.0
2015-08-18 04:00:00,63rd Street Beach,1439870400.0,21.2,0.58,0.07,,63rdStreetBeach201508180400,0,21.2,0.58,0.07,5.0
2015-08-18 05:00:00,63rd Street Beach,1439874000.0,20.5,1.31,0.073,10.0,63rdStreetBeach201508180500,0,20.5,1.31,0.073,10.0
2015-08-18 06:00:00,63rd Street Beach,1439877600.0,19.2,0.62,0.08,3.0,63rdStreetBeach201508180600,0,19.2,0.62,0.08,3.0
2015-08-18 07:00:00,63rd Street Beach,1439881200.0,19.5,1.14,,2.0,63rdStreetBeach201508180700,0,19.5,1.14,0.082,2.0
2015-08-18 08:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-18 09:00:00,63rd Street Beach,1439888400.0,19.1,0.65,0.07,6.0,63rdStreetBeach201508180900,0,19.1,0.65,0.07,6.0
2015-08-18 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-18 11:00:00,63rd Street Beach,1439895600.0,19.3,1.1,0.074,,63rdStreetBeach201508181100,0,19.3,1.1,0.074,4.0
2015-08-18 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-18 13:00:00,63rd Street Beach,1439902800.0,19.6,1.36,0.073,9.0,63rdStreetBeach201508181300,0,19.6,1.36,0.073,9.0
2015-08-18 14:00:00,63rd Street Beach,1439906400.0,19.6,1.27,0.066,4.0,63rdStreetBeach201508181400,0,19.6,1.27,0.066,4.0
2015-08-18 15:00:00,63rd Street Beach,1439910000.0,19.4,0.77,0.066,9.0,63rdStreetBeach201508181500,0,19.4,0.77,0.066,9.0
2015-08-18 16:00:00,63rd Street Beach,1439913600.0,,0.47,0.076,4.0,63rdStreetBeach201508181600,0,19.1,0.47,0.076,4.0
2015-08-18 17:00:00,63rd Street Beach,1439917200.0,,0.37,0.078,4.0,63rdStreetBeach201508181700,0,18.7,0.37,0.078,4.0
2015-08-18 18:00:00,63rd Street Beach,1439920800.0,18.5,0.41,0.107,2.0,63rdStreetBeach201508181800,0,18.5,0.41,0.107,2.0
2015-08-18 19:00:00,63rd Street Beach,1439924400.0,18.3,,0.108,3.0,63rdStreetBeach201508181900,0,18.3,0.37,0.108,3.0
2015-08-18 20:00:00,63rd Street Beach,1439928000.0,18.2,1.5,0.098,3.0,63rdStreetBeach201508182000,0,18.2,1.5,0.098,3.0
2015-08-18 21:00:00,63rd Street Beach,1439931600.0,17.9,0.64,0.087,3.0,63rdStreetBeach201508182100,0,17.9,0.64,0.087,3.0
2015-08-18 22:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-18 23:00:00,63rd Street Beach,1439938800.0,17.6,1.57,0.085,3.0,63rdStreetBeach201508182300,0,17.6,1.57,0.085,3.0
2015-08-19 00:00:00,63rd Street Beach,1439942400.0,17.3,0.86,0.092,3.0,63rdStreetBeach201508192400,0,17.3,0.86,0.092,3.0
2015-08-19 01:00:00,63rd Street Beach,1439946000.0,17.3,0.74,0.09,3.0,63rdStreetBeach201508190100,0,17.3,0.74,0.09,3.0
2015-08-19 02:00:00,63rd Street Beach,1439949600.0,17.1,0.53,0.088,3.0,63rdStreetBeach201508190200,0,17.1,0.53,0.088,3.0
2015-08-19 03:00:00,63rd Street Beach,1439953200.0,16.9,,0.084,3.0,63rdStreetBeach201508190300,0,16.9,0.55,0.084,3.0
2015-08-19 04:00:00,63rd Street Beach,1439956800.0,16.8,0.62,0.081,3.0,63rdStreetBeach201508190400,0,16.8,0.62,0.081,3.0
2015-08-19 05:00:00,63rd Street Beach,1439960400.0,16.7,1.11,0.082,3.0,63rdStreetBeach201508190500,0,16.7,1.11,0.082,3.0
2015-08-19 06:00:00,63rd Street Beach,1439964000.0,16.3,0.83,0.075,2.0,63rdStreetBeach201508190600,0,16.3,0.83,0.075,2.0
2015-08-19 07:00:00,63rd Street Beach,1439967600.0,16.1,0.67,0.082,3.0,63rdStreetBeach201508190700,0,16.1,0.67,0.082,3.0
2015-08-19 08:00:00,63rd Street Beach,1439971200.0,15.9,0.76,0.077,3.0,63rdStreetBeach201508190800,0,15.9,0.76,0.077,3.0
2015-08-19 09:00:00,63rd Street Beach,1439974800.0,15.8,0.9,0.081,6.0,63rdStreetBeach201508190900,0,15.8,0.9,0.081,6.0
2015-08-19 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-19 11:00:00,63rd Street Beach,1439982000.0,,,0.074,9.0,63rdStreetBeach201508191100,0,15.1,0.64,0.074,9.0
2015-08-19 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-19 13:00:00,63rd Street Beach,1439989200.0,,0.44,0.079,7.0,63rdStreetBeach201508191300,0,15.3,0.44,0.079,7.0
2015-08-19 14:00:00,63rd Street Beach,1439992800.0,,,0.075,,63rdStreetBeach201508191400,0,15.2,0.43,0.075,9.0
2015-08-19 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-19 16:00:00,63rd Street Beach,1440000000.0,15.4,0.43,0.073,3.0,63rdStreetBeach201508191600,0,15.4,0.43,0.073,3.0
2015-08-19 17:00:00,63rd Street Beach,1440003600.0,15.0,0.46,0.07,6.0,63rdStreetBeach201508191700,0,15.0,0.46,0.07,6.0
2015-08-19 18:00:00,63rd Street Beach,1440007200.0,14.6,0.47,0.072,8.0,63rdStreetBeach201508191800,0,14.6,0.47,0.072,8.0
2015-08-19 19:00:00,63rd Street Beach,1440010800.0,14.1,0.48,0.076,9.0,63rdStreetBeach201508191900,0,14.1,0.48,0.076,9.0
2015-08-19 20:00:00,63rd Street Beach,1440014400.0,14.1,0.51,0.079,7.0,63rdStreetBeach201508192000,0,14.1,0.51,0.079,7.0
2015-08-19 21:00:00,63rd Street Beach,1440018000.0,13.9,0.47,0.079,8.0,63rdStreetBeach201508192100,0,13.9,0.47,0.079,8.0
2015-08-19 22:00:00,63rd Street Beach,1440021600.0,13.8,0.49,0.08,7.0,63rdStreetBeach201508192200,0,13.8,0.49,0.08,7.0
2015-08-19 23:00:00,63rd Street Beach,1440025200.0,13.7,1.08,,5.0,63rdStreetBeach201508192300,0,13.7,1.08,0.082,5.0
2015-08-20 00:00:00,63rd Street Beach,1440028800.0,13.7,0.45,0.075,5.0,63rdStreetBeach201508202400,0,13.7,0.45,0.075,5.0
2015-08-20 01:00:00,63rd Street Beach,1440032400.0,13.7,0.52,0.074,10.0,63rdStreetBeach201508200100,0,13.7,0.52,0.074,10.0
2015-08-20 02:00:00,63rd Street Beach,1440036000.0,13.6,0.46,0.071,9.0,63rdStreetBeach201508200200,0,13.6,0.46,0.071,9.0
2015-08-20 03:00:00,63rd Street Beach,1440039600.0,13.6,0.45,0.068,,63rdStreetBeach201508200300,0,13.6,0.45,0.068,6.0
2015-08-20 04:00:00,63rd Street Beach,1440043200.0,13.7,0.46,0.071,6.0,63rdStreetBeach201508200400,0,13.7,0.46,0.071,6.0
2015-08-20 05:00:00,63rd Street Beach,1440046800.0,13.7,,0.068,5.0,63rdStreetBeach201508200500,0,13.7,0.45,0.068,5.0
2015-08-20 06:00:00,63rd Street Beach,1440050400.0,13.7,0.46,0.07,8.0,63rdStreetBeach201508200600,0,13.7,0.46,0.07,8.0
2015-08-20 07:00:00,63rd Street Beach,1440054000.0,13.7,0.44,0.07,9.0,63rdStreetBeach201508200700,0,13.7,0.44,0.07,9.0
2015-08-20 08:00:00,63rd Street Beach,1440057600.0,13.7,0.45,0.083,5.0,63rdStreetBeach201508200800,0,13.7,0.45,0.083,5.0
2015-08-20 09:00:00,63rd Street Beach,1440061200.0,13.7,0.42,0.07,8.0,63rdStreetBeach201508200900,0,13.7,0.42,0.07,8.0
2015-08-20 10:00:00,63rd Street Beach,1440064800.0,13.7,0.43,0.073,9.0,63rdStreetBeach201508201000,0,13.7,0.43,0.073,9.0
2015-08-20 11:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-20 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-20 13:00:00,63rd Street Beach,1440075600.0,14.1,0.41,0.083,7.0,63rdStreetBeach201508201300,0,14.1,0.41,0.083,7.0
2015-08-20 14:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-20 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-20 16:00:00,63rd Street Beach,1440086400.0,,0.41,0.105,3.0,63rdStreetBeach201508201600,0,14.4,0.41,0.105,3.0
2015-08-20 17:00:00,63rd Street Beach,1440090000.0,14.4,0.45,0.113,3.0,63rdStreetBeach201508201700,0,14.4,0.45,0.113,3.0
2015-08-20 18:00:00,63rd Street Beach,1440093600.0,14.5,,0.121,3.0,63rdStreetBeach201508201800,0,14.5,0.4,0.121,3.0
2015-08-20 19:00:00,63rd Street Beach,1440097200.0,14.4,0.41,0.12,3.0,63rdStreetBeach201508201900,0,14.4,0.41,0.12,3.0
2015-08-20 20:00:00,63rd Street Beach,1440100800.0,14.2,0.44,0.115,3.0,63rdStreetBeach201508202000,0,14.2,0.44,0.115,3.0
2015-08-20 21:00:00,63rd Street Beach,1440104400.0,13.9,0.41,,7.0,63rdStreetBeach201508202100,0,13.9,0.41,0.123,7.0
2015-08-20 22:00:00,63rd Street Beach,1440108000.0,14.4,0.44,0.106,3.0,63rdStreetBeach201508202200,0,14.4,0.44,0.106,3.0
2015-08-20 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 00:00:00,63rd Street Beach,1440115200.0,14.1,,0.098,3.0,63rdStreetBeach201508212400,0,14.1,0.53,0.098,3.0
2015-08-21 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 02:00:00,63rd Street Beach,1440122400.0,13.8,0.44,0.09,,63rdStreetBeach201508210200,0,13.8,0.44,0.09,6.0
2015-08-21 03:00:00,63rd Street Beach,1440126000.0,13.7,0.47,0.088,6.0,63rdStreetBeach201508210300,0,13.7,0.47,0.088,6.0
2015-08-21 04:00:00,63rd Street Beach,1440129600.0,13.6,0.45,0.081,4.0,63rdStreetBeach201508210400,0,13.6,0.45,0.081,4.0
2015-08-21 05:00:00,63rd Street Beach,1440133200.0,13.6,0.44,0.078,6.0,63rdStreetBeach201508210500,0,13.6,0.44,0.078,6.0
2015-08-21 06:00:00,63rd Street Beach,1440136800.0,13.5,0.45,0.076,4.0,63rdStreetBeach201508210600,0,13.5,0.45,0.076,4.0
2015-08-21 07:00:00,63rd Street Beach,1440140400.0,13.5,0.45,0.074,6.0,63rdStreetBeach201508210700,0,13.5,0.45,0.074,6.0
2015-08-21 08:00:00,63rd Street Beach,1440144000.0,13.7,1.55,0.078,5.0,63rdStreetBeach201508210800,0,13.7,1.55,0.078,5.0
2015-08-21 09:00:00,63rd Street Beach,1440147600.0,14.1,0.42,,,63rdStreetBeach201508210900,0,14.1,0.42,0.07,6.0
2015-08-21 10:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 11:00:00,63rd Street Beach,1440154800.0,14.7,0.79,0.073,5.0,63rdStreetBeach201508211100,0,14.7,0.79,0.073,5.0
2015-08-21 12:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 13:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 14:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 15:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 16:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 17:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 18:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 19:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 20:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 21:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 22:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-21 23:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 00:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 01:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 02:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 03:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 04:00:00,63rd Street Beach,,,,,,,1,,,,
2015-08-22 05:00:00,63rd Street Beach,,,,,,,1,,,,
