Readable Timestamp,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2015-08-28 12:00:00,Montrose Beach,1440763200,14.2,0.09,0.15,4.0,MontroseBeach201508281200,14.2,0.09,0.15,4.0
2015-08-28 13:00:00,Montrose Beach,1440766800,14.3,0.13,0.144,3.0,MontroseBeach201508281300,14.3,0.13,0.144,3.0
2015-08-28 13:00:00,Calumet Beach,1440766800,19.3,0.37,0.094,3.0,CalumetBeach201508281300,19.3,0.37,0.094,3.0
2015-08-28 13:00:00,63rd Street Beach,1440766800,16.3,0.59,0.071,3.0,63rdStreetBeach201508281300,16.3,0.59,0.071,3.0
2015-08-28 14:00:00,Montrose Beach,1440770400,14.2,0.06,0.144,3.0,MontroseBeach201508281400,14.2,0.06,0.144,3.0
2015-08-28 14:00:00,Calumet Beach,1440770400,19.3,0.27,0.08,3.0,CalumetBeach201508281400,19.3,0.27,0.08,3.0
2015-08-28 14:00:00,63rd Street Beach,1440770400,16.4,0.56,0.062,4.0,63rdStreetBeach201508281400,16.4,0.56,0.062,4.0
2015-08-28 15:00:00,Montrose Beach,1440774000,14.5,0.14,0.124,3.0,MontroseBeach201508281500,14.5,0.14,0.124,3.0
2015-08-28 15:00:00,Calumet Beach,1440774000,19.3,0.28,0.083,3.0,CalumetBeach201508281500,19.3,0.28,0.083,3.0
2015-08-28 15:00:00,63rd Street Beach,1440774000,16.5,0.61,0.06,3.0,63rdStreetBeach201508281500,16.5,0.61,0.06,3.0
2015-08-28 16:00:00,Montrose Beach,1440777600,14.2,0.05,0.127,5.0,MontroseBeach201508281600,14.2,0.05,0.127,5.0
2015-08-28 16:00:00,63rd Street Beach,1440777600,16.3,0.58,0.071,3.0,63rdStreetBeach201508281600,16.3,0.58,0.071,3.0
2015-08-28 16:00:00,Calumet Beach,1440777600,19.1,0.21,0.077,3.0,CalumetBeach201508281600,19.1,0.21,0.077,3.0
2015-08-28 17:00:00,63rd Street Beach,1440781200,16.3,0.54,0.063,3.0,63rdStreetBeach201508281700,16.3,0.54,0.063,3.0
2015-08-28 17:00:00,Calumet Beach,1440781200,19.2,0.25,0.081,2.0,CalumetBeach201508281700,19.2,0.25,0.081,2.0
2015-08-28 17:00:00,Montrose Beach,1440781200,14.3,0.02,0.12,4.0,MontroseBeach201508281700,14.3,0.02,0.12,4.0
2015-08-28 18:00:00,Calumet Beach,1440784800,19.0,0.21,0.078,3.0,CalumetBeach201508281800,19.0,0.21,0.078,3.0
2015-08-28 18:00:00,63rd Street Beach,1440784800,16.5,0.56,0.072,4.0,63rdStreetBeach201508281800,16.5,0.56,0.072,4.0
2015-08-28 18:00:00,Montrose Beach,1440784800,14.4,0.01,0.155,4.0,MontroseBeach201508281800,14.4,0.01,0.155,4.0
2015-08-28 19:00:00,Calumet Beach,1440788400,19.0,0.19,0.081,3.0,CalumetBeach201508281900,19.0,0.19,0.081,3.0
2015-08-28 19:00:00,63rd Street Beach,1440788400,16.5,0.5,0.08,4.0,63rdStreetBeach201508281900,16.5,0.5,0.08,4.0
2015-08-28 19:00:00,Montrose Beach,1440788400,14.6,0.01,0.108,4.0,MontroseBeach201508281900,14.6,0.01,0.108,4.0
2015-08-28 20:00:00,Montrose Beach,1440792000,14.8,0.04,0.105,4.0,MontroseBeach201508282000,14.8,0.04,0.105,4.0
2015-08-28 20:00:00,Calumet Beach,1440792000,19.1,0.21,0.085,4.0,CalumetBeach201508282000,19.1,0.21,0.085,4.0
2015-08-28 20:00:00,63rd Street Beach,1440792000,16.5,0.5,0.059,6.0,63rdStreetBeach201508282000,16.5,0.5,0.059,6.0
2015-08-28 21:00:00,Montrose Beach,1440795600,14.4,0.01,0.114,4.0,MontroseBeach201508282100,14.4,0.01,0.114,4.0
2015-08-28 21:00:00,63rd Street Beach,1440795600,16.4,0.48,0.08,6.0,63rdStreetBeach201508282100,16.4,0.48,0.08,6.0
2015-08-28 21:00:00,Calumet Beach,1440795600,19.0,0.23,0.079,3.0,CalumetBeach201508282100,19.0,0.23,0.079,3.0
2015-08-28 22:00:00,Montrose Beach,1440799200,14.4,0.02,0.115,4.0,MontroseBeach201508282200,14.4,0.02,0.115,4.0
2015-08-28 22:00:00,Calumet Beach,1440799200,19.0,0.22,0.108,2.0,CalumetBeach201508282200,19.0,0.22,0.108,2.0
2015-08-28 22:00:00,63rd Street Beach,1440799200,16.3,0.49,0.087,4.0,63rdStreetBeach201508282200,16.3,0.49,0.087,4.0
2015-08-28 23:00:00,63rd Street Beach,1440802800,16.2,0.49,0.096,2.0,63rdStreetBeach201508282300,16.2,0.49,0.096,2.0
2015-08-28 23:00:00,Calumet Beach,1440802800,18.9,0.41,0.124,2.0,CalumetBeach201508282300,18.9,0.41,0.124,2.0
2015-08-28 23:00:00,Montrose Beach,1440802800,14.1,0.0,0.184,2.0,MontroseBeach201508282300,14.1,0.0,0.184,2.0
2015-08-29 00:00:00,Calumet Beach,1440806400,18.9,0.4,0.127,2.0,CalumetBeach201508290000,18.9,0.4,0.127,2.0
2015-08-29 00:00:00,63rd Street Beach,1440806400,16.1,0.5,0.102,3.0,63rdStreetBeach201508290000,16.1,0.5,0.102,3.0
2015-08-29 00:00:00,Montrose Beach,1440806400,13.9,0.01,0.21,3.0,MontroseBeach201508290000,13.9,0.01,0.21,3.0
2015-08-29 01:00:00,Calumet Beach,1440810000,18.9,0.44,0.153,2.0,CalumetBeach201508290100,18.9,0.44,0.153,2.0
2015-08-29 01:00:00,63rd Street Beach,1440810000,16.0,0.51,0.097,2.0,63rdStreetBeach201508290100,16.0,0.51,0.097,2.0
2015-08-29 01:00:00,Montrose Beach,1440810000,13.9,0.01,0.218,3.0,MontroseBeach201508290100,13.9,0.01,0.218,3.0
2015-08-29 02:00:00,Montrose Beach,1440813600,14.3,0.08,0.228,3.0,MontroseBeach201508290200,14.3,0.08,0.228,3.0
2015-08-29 02:00:00,63rd Street Beach,1440813600,16.0,0.5,0.109,3.0,63rdStreetBeach201508290200,16.0,0.5,0.109,3.0
2015-08-29 02:00:00,Calumet Beach,1440813600,18.9,0.6,0.135,2.0,CalumetBeach201508290200,18.9,0.6,0.135,2.0
2015-08-29 03:00:00,Calumet Beach,1440817200,18.8,0.42,0.154,2.0,CalumetBeach201508290300,18.8,0.42,0.154,2.0
2015-08-29 03:00:00,63rd Street Beach,1440817200,16.0,0.5,0.097,3.0,63rdStreetBeach201508290300,16.0,0.5,0.097,3.0
2015-08-29 03:00:00,Montrose Beach,1440817200,14.0,0.25,0.212,3.0,MontroseBeach201508290300,14.0,0.25,0.212,3.0
2015-08-29 04:00:00,63rd Street Beach,1440820800,15.9,0.51,0.1,3.0,63rdStreetBeach201508290400,15.9,0.51,0.1,3.0
2015-08-29 04:00:00,Calumet Beach,1440820800,18.7,0.28,0.147,2.0,CalumetBeach201508290400,18.7,0.28,0.147,2.0
2015-08-29 04:00:00,Montrose Beach,1440820800,13.7,0.18,0.219,3.0,MontroseBeach201508290400,13.7,0.18,0.219,3.0
2015-08-29 05:00:00,Montrose Beach,1440824400,13.9,0.23,0.198,3.0,MontroseBeach201508290500,13.9,0.23,0.198,3.0
2015-08-29 05:00:00,Calumet Beach,1440824400,18.7,0.35,0.161,2.0,CalumetBeach201508290500,18.7,0.35,0.161,2.0
2015-08-29 05:00:00,63rd Street Beach,1440824400,15.9,1.0,0.096,3.0,63rdStreetBeach201508290500,15.9,1.0,0.096,3.0
2015-08-29 06:00:00,Calumet Beach,1440828000,18.7,0.58,0.154,2.0,CalumetBeach201508290600,18.7,0.58,0.154,2.0
2015-08-29 06:00:00,63rd Street Beach,1440828000,15.9,0.53,0.089,3.0,63rdStreetBeach201508290600,15.9,0.53,0.089,3.0
2015-08-29 06:00:00,Montrose Beach,1440828000,13.4,0.03,0.18,3.0,MontroseBeach201508290600,13.4,0.03,0.18,3.0
2015-08-29 07:00:00,Montrose Beach,1440831600,13.2,0.02,0.172,3.0,MontroseBeach201508290700,13.2,0.02,0.172,3.0
2015-08-29 07:00:00,63rd Street Beach,1440831600,16.4,0.55,0.091,3.0,63rdStreetBeach201508290700,16.4,0.55,0.091,3.0
2015-08-29 07:00:00,Calumet Beach,1440831600,18.7,0.4,0.153,2.0,CalumetBeach201508290700,18.7,0.4,0.153,2.0
2015-08-29 08:00:00,63rd Street Beach,1440835200,16.3,0.53,0.086,3.0,63rdStreetBeach201508290800,16.3,0.53,0.086,3.0
2015-08-29 08:00:00,Calumet Beach,1440835200,18.7,0.35,0.136,3.0,CalumetBeach201508290800,18.7,0.35,0.136,3.0
2015-08-29 08:00:00,Montrose Beach,1440835200,13.2,0.01,0.162,3.0,MontroseBeach201508290800,13.2,0.01,0.162,3.0
2015-08-29 09:00:00,63rd Street Beach,1440838800,16.3,0.53,0.091,3.0,63rdStreetBeach201508290900,16.3,0.53,0.091,3.0
2015-08-29 09:00:00,Montrose Beach,1440838800,13.2,0.0,0.158,3.0,MontroseBeach201508290900,13.2,0.0,0.158,3.0
2015-08-29 09:00:00,Calumet Beach,1440838800,18.7,0.61,0.144,2.0,CalumetBeach201508290900,18.7,0.61,0.144,2.0
2015-08-29 10:00:00,63rd Street Beach,1440842400,16.3,0.53,0.096,3.0,63rdStreetBeach201508291000,16.3,0.53,0.096,3.0
2015-08-29 10:00:00,Calumet Beach,1440842400,18.7,0.71,0.175,2.0,CalumetBeach201508291000,18.7,0.71,0.175,2.0
2015-08-29 10:00:00,Montrose Beach,1440842400,13.2,0.01,0.152,3.0,MontroseBeach201508291000,13.2,0.01,0.152,3.0
2015-08-29 11:00:00,63rd Street Beach,1440846000,16.3,0.53,0.101,3.0,63rdStreetBeach201508291100,16.3,0.53,0.101,3.0
2015-08-29 11:00:00,Calumet Beach,1440846000,18.8,0.69,0.181,2.0,CalumetBeach201508291100,18.8,0.69,0.181,2.0
2015-08-29 11:00:00,Montrose Beach,1440846000,13.2,0.01,0.212,3.0,MontroseBeach201508291100,13.2,0.01,0.212,3.0
2015-08-29 12:00:00,Calumet Beach,1440849600,18.9,0.51,0.174,3.0,CalumetBeach201508291200,18.9,0.51,0.174,3.0
2015-08-29 12:00:00,63rd Street Beach,1440849600,16.2,0.53,0.105,3.0,63rdStreetBeach201508291200,16.2,0.53,0.105,3.0
2015-08-29 12:00:00,Montrose Beach,1440849600,13.3,0.0,0.202,3.0,MontroseBeach201508291200,13.3,0.0,0.202,3.0
2015-08-29 13:00:00,Montrose Beach,1440853200,13.3,0.01,0.211,4.0,MontroseBeach201508291300,13.3,0.01,0.211,4.0
2015-08-29 13:00:00,Calumet Beach,1440853200,19.0,0.69,0.165,2.0,CalumetBeach201508291300,19.0,0.69,0.165,2.0
2015-08-29 13:00:00,63rd Street Beach,1440853200,16.2,0.65,0.10250000000000001,3.0,63rdStreetBeach201508291300,16.2,0.65,0.10250000000000001,3.0
2015-08-29 14:00:00,Calumet Beach,1440856800,19.1,0.82,0.159,3.0,CalumetBeach201508291400,19.1,0.82,0.159,3.0
2015-08-29 14:00:00,Montrose Beach,1440856800,13.4,0.02,0.208,4.0,MontroseBeach201508291400,13.4,0.02,0.208,4.0
2015-08-29 14:00:00,63rd Street Beach,1440856800,16.2,0.77,0.1,3.0,63rdStreetBeach201508291400,16.2,0.77,0.1,3.0
2015-08-29 15:00:00,Calumet Beach,1440860400,19.1,0.65,0.14,2.0,CalumetBeach201508291500,19.1,0.65,0.14,2.0
2015-08-29 15:00:00,Montrose Beach,1440860400,13.8,0.07,0.205,4.0,MontroseBeach201508291500,13.8,0.07,0.205,4.0
2015-08-29 15:00:00,63rd Street Beach,1440860400,16.0,0.53,0.105,3.0,63rdStreetBeach201508291500,16.0,0.53,0.105,3.0
2015-08-29 16:00:00,63rd Street Beach,1440864000,16.0,0.52,0.126,3.0,63rdStreetBeach201508291600,16.0,0.52,0.126,3.0
2015-08-29 16:00:00,Montrose Beach,1440864000,13.7,0.0,0.226,4.0,MontroseBeach201508291600,13.7,0.0,0.226,4.0
2015-08-29 16:00:00,Calumet Beach,1440864000,19.1,0.54,0.136,3.0,CalumetBeach201508291600,19.1,0.54,0.136,3.0
2015-08-29 17:00:00,Montrose Beach,1440867600,13.5,0.0,0.216,4.0,MontroseBeach201508291700,13.5,0.0,0.216,4.0
2015-08-29 17:00:00,63rd Street Beach,1440867600,16.3,0.56,0.127,3.5,63rdStreetBeach201508291700,16.3,0.56,0.127,3.5
2015-08-29 17:00:00,Calumet Beach,1440867600,19.5,1.24,0.126,2.0,CalumetBeach201508291700,19.5,1.24,0.126,2.0
2015-08-29 18:00:00,63rd Street Beach,1440871200,16.6,0.6,0.128,4.0,63rdStreetBeach201508291800,16.6,0.6,0.128,4.0
2015-08-29 18:00:00,Montrose Beach,1440871200,13.7,0.0,0.217,4.0,MontroseBeach201508291800,13.7,0.0,0.217,4.0
2015-08-29 18:00:00,Calumet Beach,1440871200,19.2,0.53,0.122,3.0,CalumetBeach201508291800,19.2,0.53,0.122,3.0
2015-08-29 19:00:00,63rd Street Beach,1440874800,16.65,0.575,0.11649999999999999,5.0,63rdStreetBeach201508291900,16.65,0.575,0.11649999999999999,5.0
2015-08-29 19:00:00,Calumet Beach,1440874800,19.2,0.42,0.12,2.0,CalumetBeach201508291900,19.2,0.42,0.12,2.0
2015-08-29 19:00:00,Montrose Beach,1440874800,13.7,0.0,0.202,3.0,MontroseBeach201508291900,13.7,0.0,0.202,3.0
2015-08-29 20:00:00,Calumet Beach,1440878400,19.2,0.48,0.161,3.0,CalumetBeach201508292000,19.2,0.48,0.161,3.0
2015-08-29 20:00:00,63rd Street Beach,1440878400,16.7,0.55,0.105,6.0,63rdStreetBeach201508292000,16.7,0.55,0.105,6.0
2015-08-29 20:00:00,Montrose Beach,1440878400,13.6,0.0,0.213,3.0,MontroseBeach201508292000,13.6,0.0,0.213,3.0
2015-08-29 21:00:00,Calumet Beach,1440882000,19.0,0.31,0.1,2.0,CalumetBeach201508292100,19.0,0.31,0.1,2.0
2015-08-29 21:00:00,63rd Street Beach,1440882000,16.549999999999997,0.5700000000000001,0.105,5.0,63rdStreetBeach201508292100,16.549999999999997,0.5700000000000001,0.105,5.0
2015-08-29 21:00:00,Montrose Beach,1440882000,13.6,0.0,0.179,3.0,MontroseBeach201508292100,13.6,0.0,0.179,3.0
2015-08-29 22:00:00,Calumet Beach,1440885600,18.9,0.37,0.094,3.0,CalumetBeach201508292200,18.9,0.37,0.094,3.0
2015-08-29 22:00:00,Montrose Beach,1440885600,13.7,0.0,0.18,3.0,MontroseBeach201508292200,13.7,0.0,0.18,3.0
2015-08-29 22:00:00,63rd Street Beach,1440885600,16.4,0.59,0.105,4.0,63rdStreetBeach201508292200,16.4,0.59,0.105,4.0
2015-08-29 23:00:00,63rd Street Beach,1440889200,16.6,0.61,0.099,5.0,63rdStreetBeach201508292300,16.6,0.61,0.099,5.0
2015-08-29 23:00:00,Montrose Beach,1440889200,13.7,0.0,0.171,3.0,MontroseBeach201508292300,13.7,0.0,0.171,3.0
2015-08-29 23:00:00,Calumet Beach,1440889200,19.0,0.36,0.096,3.0,CalumetBeach201508292300,19.0,0.36,0.096,3.0
2015-08-30 00:00:00,Montrose Beach,1440892800,13.7,0.01,0.176,3.0,MontroseBeach201508300000,13.7,0.01,0.176,3.0
2015-08-30 00:00:00,Calumet Beach,1440892800,18.9,0.27,0.1,2.0,CalumetBeach201508300000,18.9,0.27,0.1,2.0
2015-08-30 00:00:00,63rd Street Beach,1440892800,16.4,0.52,0.124,3.0,63rdStreetBeach201508300000,16.4,0.52,0.124,3.0
2015-08-30 01:00:00,63rd Street Beach,1440896400,16.4,0.53,0.13,3.0,63rdStreetBeach201508300100,16.4,0.53,0.13,3.0
2015-08-30 01:00:00,Montrose Beach,1440896400,13.75,0.01,0.1955,3.0,MontroseBeach201508300100,13.75,0.01,0.1955,3.0
2015-08-30 01:00:00,Calumet Beach,1440896400,18.85,0.275,0.10600000000000001,2.5,CalumetBeach201508300100,18.85,0.275,0.10600000000000001,2.5
2015-08-30 02:00:00,Calumet Beach,1440900000,18.8,0.28,0.112,3.0,CalumetBeach201508300200,18.8,0.28,0.112,3.0
2015-08-30 02:00:00,Montrose Beach,1440900000,13.8,0.01,0.215,3.0,MontroseBeach201508300200,13.8,0.01,0.215,3.0
2015-08-30 02:00:00,63rd Street Beach,1440900000,16.4,0.54,0.136,3.0,63rdStreetBeach201508300200,16.4,0.54,0.136,3.0
2015-08-30 03:00:00,Calumet Beach,1440903600,18.7,0.25,0.136,3.0,CalumetBeach201508300300,18.7,0.25,0.136,3.0
2015-08-30 03:00:00,63rd Street Beach,1440903600,16.4,0.55,0.15,3.0,63rdStreetBeach201508300300,16.4,0.55,0.15,3.0
2015-08-30 03:00:00,Montrose Beach,1440903600,13.9,0.01,0.222,3.0,MontroseBeach201508300300,13.9,0.01,0.222,3.0
2015-08-30 04:00:00,Montrose Beach,1440907200,13.9,0.02,0.228,3.0,MontroseBeach201508300400,13.9,0.02,0.228,3.0
2015-08-30 04:00:00,Calumet Beach,1440907200,18.7,0.3,0.126,3.0,CalumetBeach201508300400,18.7,0.3,0.126,3.0
2015-08-30 04:00:00,63rd Street Beach,1440907200,16.766666666666666,0.5,0.152,3.0,63rdStreetBeach201508300400,16.766666666666666,0.5,0.152,3.0
2015-08-30 05:00:00,Montrose Beach,1440910800,13.8,0.01,0.21,3.0,MontroseBeach201508300500,13.8,0.01,0.21,3.0
2015-08-30 05:00:00,Calumet Beach,1440910800,18.6,0.22,0.133,3.0,CalumetBeach201508300500,18.6,0.22,0.133,3.0
2015-08-30 05:00:00,63rd Street Beach,1440910800,17.133333333333333,0.45000000000000007,0.154,3.0,63rdStreetBeach201508300500,17.133333333333333,0.45000000000000007,0.154,3.0
2015-08-30 06:00:00,Montrose Beach,1440914400,13.7,0.01,0.209,3.0,MontroseBeach201508300600,13.7,0.01,0.209,3.0
2015-08-30 06:00:00,63rd Street Beach,1440914400,17.5,0.4,0.156,3.0,63rdStreetBeach201508300600,17.5,0.4,0.156,3.0
2015-08-30 06:00:00,Calumet Beach,1440914400,18.6,0.25,0.129,3.0,CalumetBeach201508300600,18.6,0.25,0.129,3.0
2015-08-30 07:00:00,Calumet Beach,1440918000,18.5,0.26,0.139,3.0,CalumetBeach201508300700,18.5,0.26,0.139,3.0
2015-08-30 07:00:00,63rd Street Beach,1440918000,17.4,0.42,0.145,4.0,63rdStreetBeach201508300700,17.4,0.42,0.145,4.0
2015-08-30 07:00:00,Montrose Beach,1440918000,13.8,0.02,0.212,3.0,MontroseBeach201508300700,13.8,0.02,0.212,3.0
2015-08-30 08:00:00,Montrose Beach,1440921600,13.9,0.01,0.209,3.0,MontroseBeach201508300800,13.9,0.01,0.209,3.0
2015-08-30 08:00:00,Calumet Beach,1440921600,18.6,0.26,0.141,3.0,CalumetBeach201508300800,18.6,0.26,0.141,3.0
2015-08-30 08:00:00,63rd Street Beach,1440921600,17.9,0.32,0.149,3.0,63rdStreetBeach201508300800,17.9,0.32,0.149,3.0
2015-08-30 09:00:00,Calumet Beach,1440925200,18.7,0.31,0.128,3.0,CalumetBeach201508300900,18.7,0.31,0.128,3.0
2015-08-30 09:00:00,Montrose Beach,1440925200,13.8,0.01,0.218,3.0,MontroseBeach201508300900,13.8,0.01,0.218,3.0
2015-08-30 09:00:00,63rd Street Beach,1440925200,18.4,0.29,0.142,3.0,63rdStreetBeach201508300900,18.4,0.29,0.142,3.0
2015-08-30 10:00:00,63rd Street Beach,1440928800,18.5,0.31,0.147,3.0,63rdStreetBeach201508301000,18.5,0.31,0.147,3.0
2015-08-30 10:00:00,Calumet Beach,1440928800,18.7,0.28,0.131,3.0,CalumetBeach201508301000,18.7,0.28,0.131,3.0
2015-08-30 10:00:00,Montrose Beach,1440928800,13.9,0.08,0.238,4.0,MontroseBeach201508301000,13.9,0.08,0.238,4.0
2015-08-30 11:00:00,Calumet Beach,1440932400,18.8,0.26,0.134,3.0,CalumetBeach201508301100,18.8,0.26,0.134,3.0
2015-08-30 11:00:00,Montrose Beach,1440932400,14.1,0.13,0.236,3.0,MontroseBeach201508301100,14.1,0.13,0.236,3.0
2015-08-30 11:00:00,63rd Street Beach,1440932400,18.7,0.31,0.157,4.0,63rdStreetBeach201508301100,18.7,0.31,0.157,4.0
2015-08-30 12:00:00,Montrose Beach,1440936000,14.3,0.12,0.239,3.0,MontroseBeach201508301200,14.3,0.12,0.239,3.0
2015-08-30 12:00:00,Calumet Beach,1440936000,19.0,0.24,0.159,2.0,CalumetBeach201508301200,19.0,0.24,0.159,2.0
2015-08-30 12:00:00,63rd Street Beach,1440936000,19.0,0.3,0.148,3.0,63rdStreetBeach201508301200,19.0,0.3,0.148,3.0
2015-08-30 13:00:00,Montrose Beach,1440939600,14.4,0.09,0.237,3.0,MontroseBeach201508301300,14.4,0.09,0.237,3.0
2015-08-30 13:00:00,Calumet Beach,1440939600,19.3,0.28,0.141,2.0,CalumetBeach201508301300,19.3,0.28,0.141,2.0
2015-08-30 13:00:00,63rd Street Beach,1440939600,19.2,0.32,0.142,3.0,63rdStreetBeach201508301300,19.2,0.32,0.142,3.0
2015-08-30 14:00:00,Montrose Beach,1440943200,14.5,0.1,0.245,3.0,MontroseBeach201508301400,14.5,0.1,0.245,3.0
2015-08-30 14:00:00,Calumet Beach,1440943200,19.4,0.33,0.146,3.0,CalumetBeach201508301400,19.4,0.33,0.146,3.0
2015-08-30 14:00:00,63rd Street Beach,1440943200,19.4,0.3075,0.13774999999999998,3.0,63rdStreetBeach201508301400,19.4,0.3075,0.13774999999999998,3.0
2015-08-30 15:00:00,Calumet Beach,1440946800,19.6,0.34,0.171,2.0,CalumetBeach201508301500,19.6,0.34,0.171,2.0
2015-08-30 15:00:00,Montrose Beach,1440946800,15.5,0.38,0.253,3.0,MontroseBeach201508301500,15.5,0.38,0.253,3.0
2015-08-30 15:00:00,63rd Street Beach,1440946800,19.6,0.29500000000000004,0.1335,3.0,63rdStreetBeach201508301500,19.6,0.29500000000000004,0.1335,3.0
2015-08-30 16:00:00,Montrose Beach,1440950400,16.0,0.3,0.231,3.0,MontroseBeach201508301600,16.0,0.3,0.231,3.0
2015-08-30 16:00:00,Calumet Beach,1440950400,19.8,0.3,0.129,3.0,CalumetBeach201508301600,19.8,0.3,0.129,3.0
2015-08-30 16:00:00,63rd Street Beach,1440950400,19.8,0.28250000000000003,0.12925,3.0,63rdStreetBeach201508301600,19.8,0.28250000000000003,0.12925,3.0
2015-08-30 17:00:00,Montrose Beach,1440954000,16.0,0.3,0.232,3.0,MontroseBeach201508301700,16.0,0.3,0.232,3.0
2015-08-30 17:00:00,Calumet Beach,1440954000,20.0,0.27,0.14,3.0,CalumetBeach201508301700,20.0,0.27,0.14,3.0
2015-08-30 17:00:00,63rd Street Beach,1440954000,20.0,0.27,0.125,3.0,63rdStreetBeach201508301700,20.0,0.27,0.125,3.0
2015-08-30 18:00:00,63rd Street Beach,1440957600,20.0,0.27,0.13,3.0,63rdStreetBeach201508301800,20.0,0.27,0.13,3.0
2015-08-30 18:00:00,Montrose Beach,1440957600,16.4,0.32,0.221,3.0,MontroseBeach201508301800,16.4,0.32,0.221,3.0
2015-08-30 18:00:00,Calumet Beach,1440957600,20.1,0.26,0.136,3.0,CalumetBeach201508301800,20.1,0.26,0.136,3.0
2015-08-30 19:00:00,Montrose Beach,1440961200,16.1,0.23,0.224,3.0,MontroseBeach201508301900,16.1,0.23,0.224,3.0
2015-08-30 19:00:00,63rd Street Beach,1440961200,20.0,0.25,0.119,3.0,63rdStreetBeach201508301900,20.0,0.25,0.119,3.0
2015-08-30 19:00:00,Calumet Beach,1440961200,20.3,0.32,0.148,2.0,CalumetBeach201508301900,20.3,0.32,0.148,2.0
2015-08-30 20:00:00,63rd Street Beach,1440964800,20.4,0.5,0.118,3.0,63rdStreetBeach201508302000,20.4,0.5,0.118,3.0
2015-08-30 20:00:00,Calumet Beach,1440964800,20.3,0.36,0.131,3.0,CalumetBeach201508302000,20.3,0.36,0.131,3.0
2015-08-30 20:00:00,Montrose Beach,1440964800,16.1,0.2,0.194,4.0,MontroseBeach201508302000,16.1,0.2,0.194,4.0
2015-08-30 21:00:00,63rd Street Beach,1440968400,20.2,0.6,0.118,3.0,63rdStreetBeach201508302100,20.2,0.6,0.118,3.0
2015-08-30 21:00:00,Calumet Beach,1440968400,20.3,0.48,0.13,3.0,CalumetBeach201508302100,20.3,0.48,0.13,3.0
2015-08-30 21:00:00,Montrose Beach,1440968400,15.9,0.08,0.189,3.0,MontroseBeach201508302100,15.9,0.08,0.189,3.0
2015-08-30 22:00:00,Montrose Beach,1440972000,15.6,0.06,0.188,3.0,MontroseBeach201508302200,15.6,0.06,0.188,3.0
2015-08-30 22:00:00,63rd Street Beach,1440972000,20.0,0.64,0.112,3.0,63rdStreetBeach201508302200,20.0,0.64,0.112,3.0
2015-08-30 22:00:00,Calumet Beach,1440972000,20.2,0.43,0.122,3.0,CalumetBeach201508302200,20.2,0.43,0.122,3.0
2015-08-30 23:00:00,Montrose Beach,1440975600,15.4,0.07,0.176,4.0,MontroseBeach201508302300,15.4,0.07,0.176,4.0
2015-08-30 23:00:00,Calumet Beach,1440975600,20.1,0.64,0.122,2.0,CalumetBeach201508302300,20.1,0.64,0.122,2.0
2015-08-30 23:00:00,63rd Street Beach,1440975600,19.9,0.63,0.109,3.0,63rdStreetBeach201508302300,19.9,0.63,0.109,3.0
2015-08-31 00:00:00,63rd Street Beach,1440979200,19.8,0.62,0.106,3.0,63rdStreetBeach201508310000,19.8,0.62,0.106,3.0
2015-08-31 00:00:00,Calumet Beach,1440979200,19.9,0.51,0.113,3.0,CalumetBeach201508310000,19.9,0.51,0.113,3.0
2015-08-31 00:00:00,Montrose Beach,1440979200,15.3,0.03,0.195,3.0,MontroseBeach201508310000,15.3,0.03,0.195,3.0
2015-08-31 01:00:00,Montrose Beach,1440982800,15.3,0.09,0.179,3.0,MontroseBeach201508310100,15.3,0.09,0.179,3.0
2015-08-31 01:00:00,Calumet Beach,1440982800,19.8,0.61,0.109,3.0,CalumetBeach201508310100,19.8,0.61,0.109,3.0
2015-08-31 01:00:00,63rd Street Beach,1440982800,19.7,0.36,0.103,3.0,63rdStreetBeach201508310100,19.7,0.36,0.103,3.0
2015-08-31 02:00:00,Calumet Beach,1440986400,19.7,0.72,0.107,3.0,CalumetBeach201508310200,19.7,0.72,0.107,3.0
2015-08-31 02:00:00,63rd Street Beach,1440986400,19.6,0.35,0.09,3.0,63rdStreetBeach201508310200,19.6,0.35,0.09,3.0
2015-08-31 02:00:00,Montrose Beach,1440986400,15.3,0.07,0.178,3.0,MontroseBeach201508310200,15.3,0.07,0.178,3.0
2015-08-31 03:00:00,Calumet Beach,1440990000,19.6,0.69,0.103,3.0,CalumetBeach201508310300,19.6,0.69,0.103,3.0
2015-08-31 03:00:00,Montrose Beach,1440990000,15.2,0.05,0.165,3.0,MontroseBeach201508310300,15.2,0.05,0.165,3.0
2015-08-31 03:00:00,63rd Street Beach,1440990000,19.6,0.31,0.087,3.0,63rdStreetBeach201508310300,19.6,0.31,0.087,3.0
2015-08-31 04:00:00,Calumet Beach,1440993600,19.5,0.68,0.096,3.0,CalumetBeach201508310400,19.5,0.68,0.096,3.0
2015-08-31 04:00:00,63rd Street Beach,1440993600,19.6,0.35,0.08,3.0,63rdStreetBeach201508310400,19.6,0.35,0.08,3.0
2015-08-31 04:00:00,Montrose Beach,1440993600,15.2,0.07,0.16,3.0,MontroseBeach201508310400,15.2,0.07,0.16,3.0
2015-08-31 05:00:00,Montrose Beach,1440997200,15.2,0.08,0.142,3.0,MontroseBeach201508310500,15.2,0.08,0.142,3.0
