Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
Calumet Beach,1465041600.0,16.8,1.14,0.11,2.0,CalumetBeach201606041200,2016-06-04 12:00:00
Calumet Beach,1465045200.0,17.5,0.93,0.107,4.0,CalumetBeach201606041300,2016-06-04 13:00:00
Montrose Beach,1465048800.0,11.9,0.0,0.155,4.0,MontroseBeach201606041400,2016-06-04 14:00:00
Calumet Beach,1465048800.0,17.2,1.09,0.094,2.0,CalumetBeach201606041400,2016-06-04 14:00:00
Calumet Beach,1465052400.0,16.8,1.0,0.087,2.0,CalumetBeach201606041500,2016-06-04 15:00:00
Montrose Beach,1465052400.0,11.7,0.0,0.098,4.0,MontroseBeach201606041500,2016-06-04 15:00:00
Calumet Beach,1465056000.0,16.7,1.06,0.081,4.0,CalumetBeach201606041600,2016-06-04 16:00:00
Montrose Beach,1465056000.0,12.4,0.0,0.096,9.0,MontroseBeach201606041600,2016-06-04 16:00:00
Montrose Beach,1465059600.0,12.1,0.0,0.095,3.0,MontroseBeach201606041700,2016-06-04 17:00:00
Calumet Beach,1465059600.0,16.3,0.99,0.091,2.0,CalumetBeach201606041700,2016-06-04 17:00:00
Montrose Beach,1465063200.0,12.1,0.0,0.115,7.0,MontroseBeach201606041800,2016-06-04 18:00:00
Calumet Beach,1465063200.0,16.1,1.05,0.093,10.0,CalumetBeach201606041800,2016-06-04 18:00:00
Calumet Beach,1465066800.0,15.6,1.24,0.079,3.0,CalumetBeach201606041900,2016-06-04 19:00:00
Montrose Beach,1465066800.0,11.9,0.0,0.117,6.0,MontroseBeach201606041900,2016-06-04 19:00:00
Montrose Beach,1465070400.0,11.7,0.0,0.109,5.0,MontroseBeach201606042000,2016-06-04 20:00:00
Calumet Beach,1465070400.0,15.3,1.32,0.076,3.0,CalumetBeach201606042000,2016-06-04 20:00:00
Calumet Beach,1465074000.0,15.1,1.18,0.088,6.0,CalumetBeach201606042100,2016-06-04 21:00:00
Montrose Beach,1465074000.0,12.0,0.0,0.107,4.0,MontroseBeach201606042100,2016-06-04 21:00:00
Montrose Beach,1465077600.0,11.7,0.0,0.106,4.0,MontroseBeach201606042200,2016-06-04 22:00:00
Calumet Beach,1465077600.0,14.9,1.09,0.076,5.0,CalumetBeach201606042200,2016-06-04 22:00:00
Montrose Beach,1465081200.0,11.5,0.0,0.116,9.0,MontroseBeach201606042300,2016-06-04 23:00:00
Calumet Beach,1465081200.0,14.9,1.07,0.08,4.0,CalumetBeach201606042300,2016-06-04 23:00:00
Calumet Beach,1465084800.0,14.8,1.22,0.078,4.0,CalumetBeach201606052400,2016-06-05 00:00:00
Montrose Beach,1465084800.0,11.4,0.0,0.103,4.0,MontroseBeach201606052400,2016-06-05 00:00:00
Calumet Beach,1465092000.0,15.6,0.86,0.071,5.0,CalumetBeach201606050200,2016-06-05 02:00:00
Calumet Beach,1465095600.0,15.6,0.8,0.069,4.0,CalumetBeach201606050300,2016-06-05 03:00:00
Montrose Beach,1465095600.0,11.4,0.0,0.088,4.0,MontroseBeach201606050300,2016-06-05 03:00:00
Montrose Beach,1465099200.0,11.4,0.0,0.093,3.0,MontroseBeach201606050400,2016-06-05 04:00:00
Calumet Beach,1465099200.0,15.6,0.75,0.066,4.0,CalumetBeach201606050400,2016-06-05 04:00:00
Calumet Beach,1465102800.0,15.4,0.76,0.069,4.0,CalumetBeach201606050500,2016-06-05 05:00:00
Montrose Beach,1465102800.0,11.4,0.0,0.083,4.0,MontroseBeach201606050500,2016-06-05 05:00:00
Montrose Beach,1465106400.0,11.4,0.0,0.079,4.0,MontroseBeach201606050600,2016-06-05 06:00:00
Calumet Beach,1465106400.0,15.4,0.73,0.076,4.0,CalumetBeach201606050600,2016-06-05 06:00:00
Montrose Beach,1465110000.0,11.4,0.0,0.082,3.0,MontroseBeach201606050700,2016-06-05 07:00:00
Calumet Beach,1465110000.0,15.4,0.79,0.076,4.0,CalumetBeach201606050700,2016-06-05 07:00:00
Montrose Beach,1465113600.0,11.5,0.0,0.095,6.0,MontroseBeach201606050800,2016-06-05 08:00:00
Calumet Beach,1465113600.0,15.1,1.02,0.068,4.0,CalumetBeach201606050800,2016-06-05 08:00:00
Calumet Beach,1465120800.0,14.7,1.17,0.112,3.0,CalumetBeach201606051000,2016-06-05 10:00:00
Montrose Beach,1465120800.0,11.6,0.0,0.158,2.0,MontroseBeach201606051000,2016-06-05 10:00:00
Calumet Beach,1465124400.0,14.6,1.04,0.09,2.0,CalumetBeach201606051100,2016-06-05 11:00:00
Montrose Beach,1465124400.0,11.9,0.0,0.196,3.0,MontroseBeach201606051100,2016-06-05 11:00:00
Montrose Beach,1465128000.0,12.1,0.0,0.209,3.0,MontroseBeach201606051200,2016-06-05 12:00:00
Calumet Beach,1465128000.0,14.2,1.04,0.114,3.0,CalumetBeach201606051200,2016-06-05 12:00:00
Calumet Beach,1465131600.0,14.3,0.97,0.138,3.0,CalumetBeach201606051300,2016-06-05 13:00:00
Montrose Beach,1465131600.0,12.2,0.0,0.205,3.0,MontroseBeach201606051300,2016-06-05 13:00:00
Calumet Beach,1465135200.0,14.0,0.9,0.128,4.0,CalumetBeach201606051400,2016-06-05 14:00:00
Montrose Beach,1465135200.0,12.4,0.0,0.218,3.0,MontroseBeach201606051400,2016-06-05 14:00:00
Calumet Beach,1465138800.0,13.9,0.97,0.135,3.0,CalumetBeach201606051500,2016-06-05 15:00:00
Montrose Beach,1465138800.0,12.6,0.0,0.208,3.0,MontroseBeach201606051500,2016-06-05 15:00:00
Montrose Beach,1465142400.0,12.8,0.0,0.202,3.0,MontroseBeach201606051600,2016-06-05 16:00:00
Calumet Beach,1465142400.0,13.8,1.01,0.133,3.0,CalumetBeach201606051600,2016-06-05 16:00:00
Montrose Beach,1465146000.0,12.9,0.0,0.2,3.0,MontroseBeach201606051700,2016-06-05 17:00:00
Calumet Beach,1465146000.0,13.8,1.05,0.126,3.0,CalumetBeach201606051700,2016-06-05 17:00:00
Calumet Beach,1465149600.0,13.9,1.04,0.148,3.0,CalumetBeach201606051800,2016-06-05 18:00:00
Montrose Beach,1465149600.0,12.9,0.0,0.188,3.0,MontroseBeach201606051800,2016-06-05 18:00:00
Montrose Beach,1465153200.0,12.9,0.0,0.184,3.0,MontroseBeach201606051900,2016-06-05 19:00:00
Calumet Beach,1465153200.0,14.0,1.46,0.166,4.0,CalumetBeach201606051900,2016-06-05 19:00:00
Calumet Beach,1465156800.0,13.6,1.51,0.155,3.0,CalumetBeach201606052000,2016-06-05 20:00:00
Montrose Beach,1465156800.0,12.8,0.0,0.182,3.0,MontroseBeach201606052000,2016-06-05 20:00:00
Montrose Beach,1465160400.0,12.8,0.0,0.181,3.0,MontroseBeach201606052100,2016-06-05 21:00:00
Calumet Beach,1465160400.0,13.5,1.41,0.143,3.0,CalumetBeach201606052100,2016-06-05 21:00:00
Montrose Beach,1465164000.0,12.8,0.0,0.216,3.0,MontroseBeach201606052200,2016-06-05 22:00:00
Calumet Beach,1465164000.0,13.5,1.29,0.148,4.0,CalumetBeach201606052200,2016-06-05 22:00:00
Calumet Beach,1465167600.0,13.5,1.08,0.132,4.0,CalumetBeach201606052300,2016-06-05 23:00:00
Montrose Beach,1465167600.0,13.2,0.0,0.259,3.0,MontroseBeach201606052300,2016-06-05 23:00:00
Calumet Beach,1465171200.0,13.7,0.79,0.173,3.0,CalumetBeach201606062400,2016-06-06 00:00:00
Montrose Beach,1465171200.0,12.9,0.0,0.264,3.0,MontroseBeach201606062400,2016-06-06 00:00:00
Montrose Beach,1465174800.0,13.0,0.0,0.226,6.0,MontroseBeach201606060100,2016-06-06 01:00:00
Calumet Beach,1465174800.0,13.9,0.9,0.166,4.0,CalumetBeach201606060100,2016-06-06 01:00:00
Calumet Beach,1465178400.0,13.8,0.74,0.141,4.0,CalumetBeach201606060200,2016-06-06 02:00:00
Montrose Beach,1465178400.0,12.7,0.0,0.234,4.0,MontroseBeach201606060200,2016-06-06 02:00:00
Montrose Beach,1465182000.0,12.8,0.0,0.222,4.0,MontroseBeach201606060300,2016-06-06 03:00:00
Calumet Beach,1465182000.0,13.7,0.89,0.144,4.0,CalumetBeach201606060300,2016-06-06 03:00:00
Montrose Beach,1465185600.0,12.7,0.0,0.192,4.0,MontroseBeach201606060400,2016-06-06 04:00:00
Calumet Beach,1465185600.0,13.8,0.77,0.134,4.0,CalumetBeach201606060400,2016-06-06 04:00:00
Calumet Beach,1465189200.0,13.7,1.01,0.13,4.0,CalumetBeach201606060500,2016-06-06 05:00:00
Montrose Beach,1465189200.0,12.7,0.0,0.18,4.0,MontroseBeach201606060500,2016-06-06 05:00:00
Montrose Beach,1465192800.0,12.7,0.0,0.17,4.0,MontroseBeach201606060600,2016-06-06 06:00:00
Calumet Beach,1465192800.0,13.8,0.75,0.123,4.0,CalumetBeach201606060600,2016-06-06 06:00:00
Montrose Beach,1465196400.0,12.8,0.0,0.159,4.0,MontroseBeach201606060700,2016-06-06 07:00:00
Calumet Beach,1465196400.0,13.9,0.75,0.114,4.0,CalumetBeach201606060700,2016-06-06 07:00:00
Calumet Beach,1465200000.0,14.2,0.64,0.106,3.0,CalumetBeach201606060800,2016-06-06 08:00:00
Montrose Beach,1465200000.0,12.9,0.0,0.173,4.0,MontroseBeach201606060800,2016-06-06 08:00:00
Montrose Beach,1465203600.0,13.2,0.0,0.129,4.0,MontroseBeach201606060900,2016-06-06 09:00:00
Calumet Beach,1465203600.0,14.7,1.12,0.09,5.0,CalumetBeach201606060900,2016-06-06 09:00:00
Montrose Beach,1465207200.0,13.3,0.0,0.133,6.0,MontroseBeach201606061000,2016-06-06 10:00:00
Calumet Beach,1465207200.0,14.7,1.01,0.094,4.0,CalumetBeach201606061000,2016-06-06 10:00:00
Montrose Beach,1465210800.0,13.6,0.0,0.122,4.0,MontroseBeach201606061100,2016-06-06 11:00:00
Calumet Beach,1465210800.0,14.9,0.98,0.101,4.0,CalumetBeach201606061100,2016-06-06 11:00:00
Calumet Beach,1465214400.0,14.9,1.36,0.088,4.0,CalumetBeach201606061200,2016-06-06 12:00:00
Montrose Beach,1465214400.0,13.8,0.0,0.117,4.0,MontroseBeach201606061200,2016-06-06 12:00:00
Calumet Beach,1465218000.0,14.1,1.4,0.086,5.0,CalumetBeach201606061300,2016-06-06 13:00:00
Montrose Beach,1465218000.0,13.8,0.0,0.118,4.0,MontroseBeach201606061300,2016-06-06 13:00:00
Montrose Beach,1465221600.0,13.6,0.0,0.156,2.0,MontroseBeach201606061400,2016-06-06 14:00:00
Calumet Beach,1465221600.0,14.0,1.22,0.091,5.0,CalumetBeach201606061400,2016-06-06 14:00:00
Montrose Beach,1465225200.0,13.8,0.0,0.194,3.0,MontroseBeach201606061500,2016-06-06 15:00:00
Calumet Beach,1465225200.0,14.1,1.21,0.101,4.0,CalumetBeach201606061500,2016-06-06 15:00:00
Montrose Beach,1465228800.0,13.8,0.0,0.2,3.0,MontroseBeach201606061600,2016-06-06 16:00:00
Calumet Beach,1465228800.0,13.9,1.38,0.128,4.0,CalumetBeach201606061600,2016-06-06 16:00:00
Calumet Beach,1465232400.0,13.6,1.44,0.121,3.0,CalumetBeach201606061700,2016-06-06 17:00:00
Montrose Beach,1465232400.0,13.8,0.0,0.245,3.0,MontroseBeach201606061700,2016-06-06 17:00:00
Montrose Beach,1465236000.0,13.6,0.0,0.256,3.0,MontroseBeach201606061800,2016-06-06 18:00:00
Calumet Beach,1465236000.0,13.5,1.38,0.122,4.0,CalumetBeach201606061800,2016-06-06 18:00:00
Montrose Beach,1465239600.0,13.7,0.0,0.261,3.0,MontroseBeach201606061900,2016-06-06 19:00:00
Calumet Beach,1465239600.0,13.7,1.36,0.139,3.0,CalumetBeach201606061900,2016-06-06 19:00:00
Montrose Beach,1465243200.0,13.7,0.0,0.233,4.0,MontroseBeach201606062000,2016-06-06 20:00:00
Calumet Beach,1465243200.0,13.6,1.0,0.145,4.0,CalumetBeach201606062000,2016-06-06 20:00:00
Calumet Beach,1465246800.0,13.6,1.41,0.154,4.0,CalumetBeach201606062100,2016-06-06 21:00:00
Montrose Beach,1465246800.0,13.6,0.0,0.215,3.0,MontroseBeach201606062100,2016-06-06 21:00:00
Calumet Beach,1465250400.0,13.6,1.27,0.163,4.0,CalumetBeach201606062200,2016-06-06 22:00:00
Montrose Beach,1465250400.0,13.6,0.0,0.249,4.0,MontroseBeach201606062200,2016-06-06 22:00:00
Montrose Beach,1465254000.0,13.6,0.0,0.28,3.0,MontroseBeach201606062300,2016-06-06 23:00:00
Calumet Beach,1465254000.0,13.6,0.99,0.172,4.0,CalumetBeach201606062300,2016-06-06 23:00:00
Montrose Beach,1465257600.0,13.5,0.0,0.289,6.0,MontroseBeach201606072400,2016-06-07 00:00:00
Calumet Beach,1465257600.0,13.7,0.96,0.161,4.0,CalumetBeach201606072400,2016-06-07 00:00:00
Calumet Beach,1465261200.0,13.6,1.07,0.19,4.0,CalumetBeach201606070100,2016-06-07 01:00:00
Montrose Beach,1465261200.0,13.5,0.0,0.277,3.0,MontroseBeach201606070100,2016-06-07 01:00:00
Calumet Beach,1465264800.0,13.6,1.11,0.174,4.0,CalumetBeach201606070200,2016-06-07 02:00:00
Montrose Beach,1465264800.0,13.4,0.0,0.259,4.0,MontroseBeach201606070200,2016-06-07 02:00:00
Calumet Beach,1465268400.0,13.6,1.04,0.162,4.0,CalumetBeach201606070300,2016-06-07 03:00:00
Montrose Beach,1465268400.0,13.2,0.0,0.258,4.0,MontroseBeach201606070300,2016-06-07 03:00:00
Montrose Beach,1465272000.0,12.9,0.0,0.286,4.0,MontroseBeach201606070400,2016-06-07 04:00:00
Calumet Beach,1465272000.0,13.6,1.12,0.172,4.0,CalumetBeach201606070400,2016-06-07 04:00:00
Calumet Beach,1465275600.0,13.6,1.05,0.182,4.0,CalumetBeach201606070500,2016-06-07 05:00:00
Montrose Beach,1465275600.0,13.0,0.0,0.287,5.0,MontroseBeach201606070500,2016-06-07 05:00:00
Calumet Beach,1465279200.0,13.6,0.93,0.19,4.0,CalumetBeach201606070600,2016-06-07 06:00:00
Montrose Beach,1465279200.0,13.2,0.0,0.35,3.0,MontroseBeach201606070600,2016-06-07 06:00:00
Calumet Beach,1465282800.0,13.6,1.21,0.194,5.0,CalumetBeach201606070700,2016-06-07 07:00:00
Montrose Beach,1465282800.0,13.2,0.08,0.351,4.0,MontroseBeach201606070700,2016-06-07 07:00:00
Montrose Beach,1465286400.0,13.1,0.0,0.357,4.0,MontroseBeach201606070800,2016-06-07 08:00:00
Calumet Beach,1465286400.0,13.7,1.62,0.202,4.0,CalumetBeach201606070800,2016-06-07 08:00:00
Montrose Beach,1465290000.0,13.4,0.0,0.358,5.0,MontroseBeach201606070900,2016-06-07 09:00:00
Calumet Beach,1465290000.0,13.8,1.14,0.216,4.0,CalumetBeach201606070900,2016-06-07 09:00:00
Calumet Beach,1465293600.0,14.0,1.03,0.197,5.0,CalumetBeach201606071000,2016-06-07 10:00:00
Montrose Beach,1465293600.0,13.5,0.0,0.334,5.0,MontroseBeach201606071000,2016-06-07 10:00:00
Montrose Beach,1465300800.0,13.9,0.01,0.394,5.0,MontroseBeach201606071200,2016-06-07 12:00:00
Calumet Beach,1465300800.0,14.6,1.28,0.207,5.0,CalumetBeach201606071200,2016-06-07 12:00:00
Calumet Beach,1465304400.0,14.8,1.66,0.212,5.0,CalumetBeach201606071300,2016-06-07 13:00:00
Montrose Beach,1465304400.0,14.1,0.0,0.388,5.0,MontroseBeach201606071300,2016-06-07 13:00:00
Calumet Beach,1465308000.0,14.9,1.4,0.213,5.0,CalumetBeach201606071400,2016-06-07 14:00:00
Montrose Beach,1465311600.0,14.3,0.01,0.384,5.0,MontroseBeach201606071500,2016-06-07 15:00:00
Calumet Beach,1465311600.0,15.1,1.38,0.205,5.0,CalumetBeach201606071500,2016-06-07 15:00:00
Calumet Beach,1465315200.0,15.1,1.39,0.196,5.0,CalumetBeach201606071600,2016-06-07 16:00:00
Montrose Beach,1465315200.0,14.7,5.46,0.38,5.0,MontroseBeach201606071600,2016-06-07 16:00:00
Montrose Beach,1465318800.0,14.7,0.0,0.4,5.0,MontroseBeach201606071700,2016-06-07 17:00:00
Calumet Beach,1465318800.0,15.2,1.49,0.196,5.0,CalumetBeach201606071700,2016-06-07 17:00:00
Montrose Beach,1465322400.0,14.7,0.0,0.379,5.0,MontroseBeach201606071800,2016-06-07 18:00:00
Calumet Beach,1465322400.0,15.3,1.56,0.195,5.0,CalumetBeach201606071800,2016-06-07 18:00:00
Montrose Beach,1465326000.0,14.7,0.0,0.345,5.0,MontroseBeach201606071900,2016-06-07 19:00:00
Calumet Beach,1465326000.0,15.4,1.6,0.196,5.0,CalumetBeach201606071900,2016-06-07 19:00:00
Montrose Beach,1465329600.0,14.7,0.0,0.312,5.0,MontroseBeach201606072000,2016-06-07 20:00:00
Calumet Beach,1465329600.0,15.9,2.47,0.191,5.0,CalumetBeach201606072000,2016-06-07 20:00:00
Calumet Beach,1465333200.0,16.0,3.61,0.179,5.0,CalumetBeach201606072100,2016-06-07 21:00:00
Montrose Beach,1465333200.0,14.6,0.0,0.302,5.0,MontroseBeach201606072100,2016-06-07 21:00:00
Calumet Beach,1465336800.0,15.4,4.04,0.181,6.0,CalumetBeach201606072200,2016-06-07 22:00:00
Montrose Beach,1465336800.0,14.6,0.0,0.297,6.0,MontroseBeach201606072200,2016-06-07 22:00:00
Calumet Beach,1465340400.0,15.0,2.45,0.166,5.0,CalumetBeach201606072300,2016-06-07 23:00:00
Montrose Beach,1465344000.0,14.6,0.0,0.282,6.0,MontroseBeach201606082400,2016-06-08 00:00:00
Calumet Beach,1465344000.0,14.9,1.65,0.158,5.0,CalumetBeach201606082400,2016-06-08 00:00:00
Calumet Beach,1465347600.0,14.8,1.67,0.163,5.0,CalumetBeach201606080100,2016-06-08 01:00:00
Montrose Beach,1465347600.0,14.6,0.0,0.284,6.0,MontroseBeach201606080100,2016-06-08 01:00:00
Montrose Beach,1465351200.0,14.6,0.0,0.251,6.0,MontroseBeach201606080200,2016-06-08 02:00:00
Calumet Beach,1465351200.0,14.7,1.79,0.148,6.0,CalumetBeach201606080200,2016-06-08 02:00:00
Calumet Beach,1465354800.0,14.7,1.91,0.143,6.0,CalumetBeach201606080300,2016-06-08 03:00:00
Montrose Beach,1465354800.0,14.6,0.0,0.251,5.0,MontroseBeach201606080300,2016-06-08 03:00:00
Montrose Beach,1465358400.0,14.6,0.0,0.237,5.0,MontroseBeach201606080400,2016-06-08 04:00:00
Calumet Beach,1465358400.0,14.6,1.8,0.145,5.0,CalumetBeach201606080400,2016-06-08 04:00:00
Calumet Beach,1465362000.0,14.6,1.57,0.129,6.0,CalumetBeach201606080500,2016-06-08 05:00:00
Montrose Beach,1465362000.0,14.5,0.0,0.225,5.0,MontroseBeach201606080500,2016-06-08 05:00:00
Montrose Beach,1465365600.0,14.3,0.0,0.237,5.0,MontroseBeach201606080600,2016-06-08 06:00:00
Calumet Beach,1465365600.0,14.6,1.4,0.125,4.0,CalumetBeach201606080600,2016-06-08 06:00:00
Calumet Beach,1465369200.0,14.6,1.39,0.12,5.0,CalumetBeach201606080700,2016-06-08 07:00:00
Montrose Beach,1465369200.0,14.4,0.0,0.242,5.0,MontroseBeach201606080700,2016-06-08 07:00:00
Montrose Beach,1465372800.0,14.6,0.0,0.267,5.0,MontroseBeach201606080800,2016-06-08 08:00:00
Calumet Beach,1465372800.0,14.7,1.05,0.121,4.0,CalumetBeach201606080800,2016-06-08 08:00:00
Calumet Beach,1465376400.0,14.8,1.33,0.114,4.0,CalumetBeach201606080900,2016-06-08 09:00:00
Montrose Beach,1465376400.0,14.7,0.03,0.306,5.0,MontroseBeach201606080900,2016-06-08 09:00:00
Montrose Beach,1465380000.0,15.1,0.0,0.314,4.0,MontroseBeach201606081000,2016-06-08 10:00:00
Calumet Beach,1465380000.0,15.0,1.25,0.131,5.0,CalumetBeach201606081000,2016-06-08 10:00:00
Calumet Beach,1465383600.0,15.3,1.17,0.131,4.0,CalumetBeach201606081100,2016-06-08 11:00:00
Montrose Beach,1465383600.0,15.4,0.01,0.336,3.0,MontroseBeach201606081100,2016-06-08 11:00:00
Montrose Beach,1465387200.0,15.6,0.0,0.309,3.0,MontroseBeach201606081200,2016-06-08 12:00:00
Calumet Beach,1465387200.0,15.6,1.08,0.147,4.0,CalumetBeach201606081200,2016-06-08 12:00:00
Calumet Beach,1465390800.0,15.8,1.05,0.153,5.0,CalumetBeach201606081300,2016-06-08 13:00:00
Montrose Beach,1465390800.0,15.9,0.0,0.31,4.0,MontroseBeach201606081300,2016-06-08 13:00:00
Montrose Beach,1465394400.0,16.2,0.0,0.316,4.0,MontroseBeach201606081400,2016-06-08 14:00:00
Calumet Beach,1465394400.0,16.0,1.03,0.161,3.0,CalumetBeach201606081400,2016-06-08 14:00:00
Calumet Beach,1465398000.0,16.2,0.93,0.178,2.0,CalumetBeach201606081500,2016-06-08 15:00:00
Montrose Beach,1465398000.0,16.4,0.0,0.303,4.0,MontroseBeach201606081500,2016-06-08 15:00:00
Montrose Beach,1465401600.0,16.6,0.08,0.3,4.0,MontroseBeach201606081600,2016-06-08 16:00:00
Calumet Beach,1465401600.0,16.3,1.11,0.184,3.0,CalumetBeach201606081600,2016-06-08 16:00:00
Calumet Beach,1465405200.0,16.8,1.38,0.186,3.0,CalumetBeach201606081700,2016-06-08 17:00:00
Montrose Beach,1465405200.0,17.0,0.0,0.289,3.0,MontroseBeach201606081700,2016-06-08 17:00:00
Montrose Beach,1465408800.0,17.4,0.0,0.292,5.0,MontroseBeach201606081800,2016-06-08 18:00:00
Calumet Beach,1465408800.0,16.8,1.42,0.197,3.0,CalumetBeach201606081800,2016-06-08 18:00:00
Montrose Beach,1465412400.0,17.1,0.0,0.296,3.0,MontroseBeach201606081900,2016-06-08 19:00:00
Calumet Beach,1465412400.0,17.3,1.98,0.204,3.0,CalumetBeach201606081900,2016-06-08 19:00:00
Calumet Beach,1465416000.0,17.3,2.46,0.219,3.0,CalumetBeach201606082000,2016-06-08 20:00:00
Montrose Beach,1465416000.0,16.8,0.0,0.28,4.0,MontroseBeach201606082000,2016-06-08 20:00:00
Montrose Beach,1465419600.0,16.4,0.0,0.293,5.0,MontroseBeach201606082100,2016-06-08 21:00:00
Calumet Beach,1465419600.0,17.0,2.01,0.224,3.0,CalumetBeach201606082100,2016-06-08 21:00:00
Calumet Beach,1465423200.0,16.9,1.84,0.225,3.0,CalumetBeach201606082200,2016-06-08 22:00:00
Montrose Beach,1465423200.0,16.2,0.0,0.276,5.0,MontroseBeach201606082200,2016-06-08 22:00:00
Montrose Beach,1465426800.0,16.0,0.0,0.286,4.0,MontroseBeach201606082300,2016-06-08 23:00:00
Calumet Beach,1465426800.0,16.7,1.28,0.221,3.0,CalumetBeach201606082300,2016-06-08 23:00:00
Calumet Beach,1465430400.0,16.5,1.19,0.209,3.0,CalumetBeach201606092400,2016-06-09 00:00:00
Montrose Beach,1465430400.0,15.8,0.0,0.287,5.0,MontroseBeach201606092400,2016-06-09 00:00:00
Montrose Beach,1465434000.0,15.6,0.0,0.29,4.0,MontroseBeach201606090100,2016-06-09 01:00:00
Calumet Beach,1465434000.0,16.2,1.64,0.201,3.0,CalumetBeach201606090100,2016-06-09 01:00:00
Calumet Beach,1465437600.0,16.2,1.97,0.203,4.0,CalumetBeach201606090200,2016-06-09 02:00:00
Montrose Beach,1465437600.0,15.6,0.0,0.288,4.0,MontroseBeach201606090200,2016-06-09 02:00:00
Montrose Beach,1465441200.0,15.5,0.0,0.285,5.0,MontroseBeach201606090300,2016-06-09 03:00:00
Calumet Beach,1465441200.0,16.0,2.36,0.184,3.0,CalumetBeach201606090300,2016-06-09 03:00:00
Montrose Beach,1465444800.0,15.4,0.0,0.261,5.0,MontroseBeach201606090400,2016-06-09 04:00:00
Calumet Beach,1465444800.0,16.0,2.59,0.169,3.0,CalumetBeach201606090400,2016-06-09 04:00:00
Calumet Beach,1465448400.0,15.9,3.11,0.166,3.0,CalumetBeach201606090500,2016-06-09 05:00:00
Montrose Beach,1465448400.0,15.4,0.0,0.238,5.0,MontroseBeach201606090500,2016-06-09 05:00:00
Montrose Beach,1465452000.0,15.4,0.0,0.218,4.0,MontroseBeach201606090600,2016-06-09 06:00:00
Calumet Beach,1465452000.0,15.8,2.03,0.175,3.0,CalumetBeach201606090600,2016-06-09 06:00:00
Calumet Beach,1465455600.0,15.8,1.45,0.159,3.0,CalumetBeach201606090700,2016-06-09 07:00:00
Montrose Beach,1465455600.0,15.4,0.0,0.202,4.0,MontroseBeach201606090700,2016-06-09 07:00:00
Montrose Beach,1465459200.0,15.3,0.0,0.191,5.0,MontroseBeach201606090800,2016-06-09 08:00:00
Calumet Beach,1465459200.0,15.8,1.66,0.156,3.0,CalumetBeach201606090800,2016-06-09 08:00:00
Calumet Beach,1465462800.0,15.8,1.87,0.144,2.0,CalumetBeach201606090900,2016-06-09 09:00:00
Montrose Beach,1465462800.0,15.4,0.0,0.182,5.0,MontroseBeach201606090900,2016-06-09 09:00:00
Montrose Beach,1465466400.0,15.6,0.0,0.173,5.0,MontroseBeach201606091000,2016-06-09 10:00:00
Calumet Beach,1465466400.0,15.9,1.64,0.125,3.0,CalumetBeach201606091000,2016-06-09 10:00:00
Montrose Beach,1465470000.0,15.6,0.0,0.18,4.0,MontroseBeach201606091100,2016-06-09 11:00:00
Calumet Beach,1465470000.0,15.9,1.47,0.115,3.0,CalumetBeach201606091100,2016-06-09 11:00:00
Montrose Beach,1465473600.0,15.7,0.0,0.154,5.0,MontroseBeach201606091200,2016-06-09 12:00:00
Calumet Beach,1465473600.0,16.0,1.22,0.105,4.0,CalumetBeach201606091200,2016-06-09 12:00:00
Calumet Beach,1465477200.0,16.2,1.52,0.098,5.0,CalumetBeach201606091300,2016-06-09 13:00:00
Montrose Beach,1465477200.0,15.7,0.0,0.154,5.0,MontroseBeach201606091300,2016-06-09 13:00:00
Montrose Beach,1465480800.0,15.8,0.0,0.129,4.0,MontroseBeach201606091400,2016-06-09 14:00:00
Calumet Beach,1465480800.0,16.1,1.52,0.09,5.0,CalumetBeach201606091400,2016-06-09 14:00:00
Montrose Beach,1465484400.0,15.8,0.0,0.121,4.0,MontroseBeach201606091500,2016-06-09 15:00:00
Calumet Beach,1465484400.0,16.4,1.68,0.081,5.0,CalumetBeach201606091500,2016-06-09 15:00:00
