Readable Timestamp,Unnamed: 0,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Water Temperature_groundtruth,Turbidity_groundtruth,Wave Height_groundtruth,Wave Period_groundtruth
2016-07-20 18:00:00,2275.0,Montrose Beach,1469037600,19.3,0.0,0.124,3.0,MontroseBeach201607201800,19.3,0.0,0.124,3.0
2016-07-20 19:00:00,2277.0,Montrose Beach,1469041200,19.3,0.0,,7.0,MontroseBeach201607201900,19.3,0.0,0.132,7.0
2016-07-20 20:00:00,2278.0,Montrose Beach,1469044800,19.5,0.0,,3.0,MontroseBeach201607202000,19.5,0.0,0.134,3.0
2016-07-20 21:00:00,2280.0,Montrose Beach,1469048400,19.7,0.06,,,MontroseBeach201607202100,19.7,0.06,0.131,3.0
2016-07-20 22:00:00,2283.0,Montrose Beach,1469052000,,0.0,,,MontroseBeach201607202200,19.5,0.0,0.118,10.0
2016-07-20 23:00:00,2284.0,Montrose Beach,1469055600,,0.0,,,MontroseBeach201607202300,19.1,0.0,0.144,3.0
2016-07-21 00:00:00,2286.0,Montrose Beach,1469059200,17.4,0.0,,,MontroseBeach201607210000,17.4,0.0,0.13,7.0
2016-07-21 01:00:00,2289.0,Montrose Beach,1469062800,17.0,0.0,0.125,,MontroseBeach201607210100,17.0,0.0,0.125,6.0
2016-07-21 02:00:00,2290.0,Montrose Beach,1469066400,16.1,0.0,0.088,5.0,MontroseBeach201607210200,16.1,0.0,0.088,5.0
2016-07-21 03:00:00,2292.0,Montrose Beach,1469070000,15.9,,0.097,3.0,MontroseBeach201607210300,15.9,0.0,0.097,3.0
2016-07-21 04:00:00,2295.0,Montrose Beach,1469073600,16.1,0.0,,10.0,MontroseBeach201607210400,16.1,0.0,0.098,10.0
2016-07-21 05:00:00,2296.0,Montrose Beach,1469077200,16.1,0.0,,9.0,MontroseBeach201607210500,16.1,0.0,0.152,9.0
2016-07-21 06:00:00,2299.0,Montrose Beach,1469080800,15.5,,0.098,8.0,MontroseBeach201607210600,15.5,0.0,0.098,8.0
2016-07-21 07:00:00,2300.0,Montrose Beach,1469084400,15.3,0.0,0.092,,MontroseBeach201607210700,15.3,0.0,0.092,7.0
2016-07-21 08:00:00,2303.0,Montrose Beach,1469088000,15.3,0.0,0.096,6.0,MontroseBeach201607210800,15.3,0.0,0.096,6.0
2016-07-21 09:00:00,2304.0,Montrose Beach,1469091600,15.1,0.0,0.087,4.0,MontroseBeach201607210900,15.1,0.0,0.087,4.0
2016-07-21 10:00:00,2307.0,Montrose Beach,1469095200,16.3,0.0,0.097,4.0,MontroseBeach201607211000,16.3,0.0,0.097,4.0
2016-07-21 11:00:00,2308.0,Montrose Beach,1469098800,15.9,0.0,0.095,3.0,MontroseBeach201607211100,15.9,0.0,0.095,3.0
2016-07-21 12:00:00,2311.0,Montrose Beach,1469102400,16.4,,0.104,3.0,MontroseBeach201607211200,16.4,0.0,0.104,3.0
2016-07-21 13:00:00,2312.0,Montrose Beach,1469106000,15.4,,0.351,3.0,MontroseBeach201607211300,15.4,0.0,0.351,3.0
2016-07-21 14:00:00,2315.0,Montrose Beach,1469109600,15.4,,0.352,,MontroseBeach201607211400,15.4,0.0,0.352,3.0
2016-07-21 15:00:00,2316.0,Montrose Beach,1469113200,15.8,,0.323,3.0,MontroseBeach201607211500,15.8,0.0,0.323,3.0
2016-07-21 16:00:00,2318.0,Montrose Beach,1469116800,16.8,0.0,0.275,3.0,MontroseBeach201607211600,16.8,0.0,0.275,3.0
2016-07-21 17:00:00,2320.0,Montrose Beach,1469120400,16.7,0.0,0.249,4.0,MontroseBeach201607211700,16.7,0.0,0.249,4.0
2016-07-21 18:00:00,2322.0,Montrose Beach,1469124000,17.2,0.0,,3.0,MontroseBeach201607211800,17.2,0.0,0.203,3.0
2016-07-21 19:00:00,2325.0,Montrose Beach,1469127600,,0.0,,3.0,MontroseBeach201607211900,17.7,0.0,0.201,3.0
2016-07-21 20:00:00,2326.0,Montrose Beach,1469131200,,0.0,,3.0,MontroseBeach201607212000,17.1,0.0,0.145,3.0
2016-07-21 21:00:00,2329.0,Montrose Beach,1469134800,,0.0,0.343,3.0,MontroseBeach201607212100,15.8,0.0,0.343,3.0
2016-07-21 22:00:00,2330.0,Montrose Beach,1469138400,,0.0,0.262,3.0,MontroseBeach201607212200,16.3,0.0,0.262,3.0
2016-07-21 23:00:00,2333.0,Montrose Beach,1469142000,,0.0,0.234,3.0,MontroseBeach201607212300,16.4,0.0,0.234,3.0
2016-07-22 00:00:00,2334.0,Montrose Beach,1469145600,16.6,0.0,0.166,3.0,MontroseBeach201607220000,16.6,0.0,0.166,3.0
2016-07-22 01:00:00,2337.0,Montrose Beach,1469149200,16.6,0.0,0.169,7.0,MontroseBeach201607220100,16.6,0.0,0.169,7.0
2016-07-22 02:00:00,2338.0,Montrose Beach,1469152800,16.5,0.0,0.171,3.0,MontroseBeach201607220200,16.5,0.0,0.171,3.0
2016-07-22 03:00:00,2341.0,Montrose Beach,1469156400,16.6,0.0,0.211,4.0,MontroseBeach201607220300,16.6,0.0,0.211,4.0
2016-07-22 04:00:00,2342.0,Montrose Beach,1469160000,17.0,0.0,0.201,4.0,MontroseBeach201607220400,17.0,0.0,0.201,4.0
2016-07-22 05:00:00,2345.0,Montrose Beach,1469163600,17.3,,0.176,4.0,MontroseBeach201607220500,17.3,0.0,0.176,4.0
2016-07-22 06:00:00,2346.0,Montrose Beach,1469167200,17.4,0.0,0.162,3.0,MontroseBeach201607220600,17.4,0.0,0.162,3.0
2016-07-22 07:00:00,2349.0,Montrose Beach,1469170800,17.0,0.0,0.186,3.0,MontroseBeach201607220700,17.0,0.0,0.186,3.0
2016-07-22 08:00:00,2350.0,Montrose Beach,1469174400,17.4,0.0,0.163,4.0,MontroseBeach201607220800,17.4,0.0,0.163,4.0
2016-07-22 09:00:00,2352.0,Montrose Beach,1469178000,17.8,0.0,0.191,4.0,MontroseBeach201607220900,17.8,0.0,0.191,4.0
2016-07-22 10:00:00,2355.0,Montrose Beach,1469181600,,0.0,0.196,3.0,MontroseBeach201607221000,17.5,0.0,0.196,3.0
2016-07-22 11:00:00,2356.0,Montrose Beach,1469185200,,0.0,,4.0,MontroseBeach201607221100,18.0,0.0,0.186,4.0
2016-07-22 12:00:00,2359.0,Montrose Beach,1469188800,,0.0,0.18,3.0,MontroseBeach201607221200,18.3,0.0,0.18,3.0
2016-07-22 13:00:00,2361.0,Montrose Beach,1469192400,,0.0,0.173,3.0,MontroseBeach201607221300,18.6,0.0,0.173,3.0
2016-07-22 14:00:00,2363.0,Montrose Beach,1469196000,19.3,0.0,0.167,3.0,MontroseBeach201607221400,19.3,0.0,0.167,3.0
2016-07-22 15:00:00,2364.0,Montrose Beach,1469199600,19.5,0.0,0.146,3.0,MontroseBeach201607221500,19.5,0.0,0.146,3.0
2016-07-22 16:00:00,2366.0,Montrose Beach,1469203200,20.6,0.0,0.147,4.0,MontroseBeach201607221600,20.6,0.0,0.147,4.0
2016-07-22 17:00:00,2369.0,Montrose Beach,1469206800,21.6,0.0,0.142,4.0,MontroseBeach201607221700,21.6,0.0,0.142,4.0
2016-07-22 18:00:00,2371.0,Montrose Beach,1469210400,20.5,0.0,0.143,4.0,MontroseBeach201607221800,20.5,0.0,0.143,4.0
2016-07-22 19:00:00,2372.0,Montrose Beach,1469214000,19.9,0.0,0.12,7.0,MontroseBeach201607221900,19.9,0.0,0.12,7.0
2016-07-22 20:00:00,2375.0,Montrose Beach,1469217600,19.7,0.0,0.157,3.0,MontroseBeach201607222000,19.7,0.0,0.157,3.0
2016-07-22 21:00:00,2376.0,Montrose Beach,1469221200,19.1,0.0,0.099,3.0,MontroseBeach201607222100,19.1,0.0,0.099,3.0
2016-07-22 22:00:00,2379.0,Montrose Beach,1469224800,18.8,0.0,0.098,4.0,MontroseBeach201607222200,18.8,0.0,0.098,4.0
2016-07-22 23:00:00,2380.0,Montrose Beach,1469228400,18.7,0.0,0.137,4.0,MontroseBeach201607222300,18.7,0.0,0.137,4.0
2016-07-23 00:00:00,2383.0,Montrose Beach,1469232000,18.9,0.0,0.094,8.0,MontroseBeach201607230000,18.9,0.0,0.094,8.0
2016-07-23 01:00:00,2384.0,Montrose Beach,1469235600,19.9,0.0,0.105,3.0,MontroseBeach201607230100,19.9,0.0,0.105,3.0
2016-07-23 02:00:00,2387.0,Montrose Beach,1469239200,19.9,,0.097,4.0,MontroseBeach201607230200,19.9,0.0,0.097,4.0
2016-07-23 03:00:00,2389.0,Montrose Beach,1469242800,20.2,0.0,0.097,4.0,MontroseBeach201607230300,20.2,0.0,0.097,4.0
2016-07-23 04:00:00,2390.0,Montrose Beach,1469246400,20.2,0.0,,4.0,MontroseBeach201607230400,20.2,0.0,0.109,4.0
2016-07-23 05:00:00,2393.0,Montrose Beach,1469250000,20.4,0.0,,3.0,MontroseBeach201607230500,20.4,0.0,0.101,3.0
2016-07-23 06:00:00,2394.0,Montrose Beach,1469253600,20.5,0.0,,3.0,MontroseBeach201607230600,20.5,0.0,0.106,3.0
2016-07-23 07:00:00,2397.0,Montrose Beach,1469257200,,0.0,0.115,6.0,MontroseBeach201607230700,20.8,0.0,0.115,6.0
2016-07-23 08:00:00,2398.0,Montrose Beach,1469260800,,0.0,0.113,6.0,MontroseBeach201607230800,21.8,0.0,0.113,6.0
2016-07-23 09:00:00,2401.0,Montrose Beach,1469264400,,,0.104,5.0,MontroseBeach201607230900,21.9,0.0,0.104,5.0
2016-07-23 10:00:00,2402.0,Montrose Beach,1469268000,,0.0,0.13,3.0,MontroseBeach201607231000,22.5,0.0,0.13,3.0
2016-07-23 11:00:00,2404.0,Montrose Beach,1469271600,,0.0,,3.0,MontroseBeach201607231100,22.6,0.0,0.11,3.0
2016-07-23 12:00:00,,Montrose Beach,1469275200,22.65,0.0,,5.0,MontroseBeach201607231200,22.65,0.0,0.135,5.0
2016-07-23 13:00:00,2407.0,Montrose Beach,1469278800,22.7,0.0,,7.0,MontroseBeach201607231300,22.7,0.0,0.16,7.0
2016-07-23 14:00:00,2408.0,Montrose Beach,1469282400,23.3,0.0,,3.0,MontroseBeach201607231400,23.3,0.0,0.227,3.0
2016-07-23 15:00:00,2410.0,Montrose Beach,1469286000,23.2,0.0,,4.0,MontroseBeach201607231500,23.2,0.0,0.167,4.0
2016-07-23 16:00:00,2413.0,Montrose Beach,1469289600,22.8,0.0,,3.0,MontroseBeach201607231600,22.8,0.0,0.201,3.0
2016-07-23 17:00:00,2415.0,Montrose Beach,1469293200,22.8,,,3.0,MontroseBeach201607231700,22.8,0.0,0.224,3.0
2016-07-23 18:00:00,2416.0,Montrose Beach,1469296800,23.4,0.0,0.149,7.0,MontroseBeach201607231800,23.4,0.0,0.149,7.0
2016-07-23 19:00:00,2419.0,Montrose Beach,1469300400,,0.04,0.457,3.0,MontroseBeach201607231900,22.1,0.04,0.457,3.0
2016-07-23 20:00:00,2421.0,Montrose Beach,1469304000,,0.0,0.332,4.0,MontroseBeach201607232000,22.4,0.0,0.332,4.0
2016-07-23 21:00:00,2422.0,Montrose Beach,1469307600,,0.0,0.295,3.0,MontroseBeach201607232100,22.3,0.0,0.295,3.0
2016-07-23 22:00:00,2425.0,Montrose Beach,1469311200,,0.0,0.278,3.0,MontroseBeach201607232200,22.1,0.0,0.278,3.0
2016-07-23 23:00:00,2426.0,Montrose Beach,1469314800,22.0,0.0,0.259,3.0,MontroseBeach201607232300,22.0,0.0,0.259,3.0
2016-07-24 00:00:00,2428.0,Montrose Beach,1469318400,22.0,,0.217,7.0,MontroseBeach201607240000,22.0,0.0,0.217,7.0
2016-07-24 01:00:00,,Montrose Beach,1469322000,21.65,,0.18,5.0,MontroseBeach201607240100,21.65,0.0,0.18,5.0
2016-07-24 02:00:00,2431.0,Montrose Beach,1469325600,21.3,0.0,0.143,3.0,MontroseBeach201607240200,21.3,0.0,0.143,3.0
2016-07-24 03:00:00,2432.0,Montrose Beach,1469329200,21.0,0.0,0.149,,MontroseBeach201607240300,21.0,0.0,0.149,3.0
2016-07-24 04:00:00,2435.0,Montrose Beach,1469332800,20.3,0.0,0.135,,MontroseBeach201607240400,20.3,0.0,0.135,3.0
2016-07-24 05:00:00,2436.0,Montrose Beach,1469336400,20.0,0.0,0.119,,MontroseBeach201607240500,20.0,0.0,0.119,3.0
2016-07-24 06:00:00,2439.0,Montrose Beach,1469340000,19.7,0.0,0.112,3.0,MontroseBeach201607240600,19.7,0.0,0.112,3.0
2016-07-24 07:00:00,2440.0,Montrose Beach,1469343600,,0.0,0.122,3.0,MontroseBeach201607240700,19.6,0.0,0.122,3.0
2016-07-24 08:00:00,2443.0,Montrose Beach,1469347200,19.6,,0.136,7.0,MontroseBeach201607240800,19.6,0.0,0.136,7.0
2016-07-24 09:00:00,2445.0,Montrose Beach,1469350800,19.7,0.0,,3.0,MontroseBeach201607240900,19.7,0.0,0.146,3.0
2016-07-24 10:00:00,2446.0,Montrose Beach,1469354400,20.0,0.0,0.14,3.0,MontroseBeach201607241000,20.0,0.0,0.14,3.0
2016-07-24 11:00:00,2449.0,Montrose Beach,1469358000,20.3,0.0,0.134,4.0,MontroseBeach201607241100,20.3,0.0,0.134,4.0
2016-07-24 12:00:00,2450.0,Montrose Beach,1469361600,20.7,0.0,0.175,4.0,MontroseBeach201607241200,20.7,0.0,0.175,4.0
2016-07-24 13:00:00,2453.0,Montrose Beach,1469365200,20.8,0.01,0.165,,MontroseBeach201607241300,20.8,0.01,0.165,3.0
2016-07-24 14:00:00,2454.0,Montrose Beach,1469368800,20.3,,0.173,,MontroseBeach201607241400,20.3,0.0,0.173,4.0
2016-07-24 15:00:00,2457.0,Montrose Beach,1469372400,20.3,0.0,0.148,,MontroseBeach201607241500,20.3,0.0,0.148,8.0
2016-07-24 16:00:00,2458.0,Montrose Beach,1469376000,20.7,0.0,0.17,,MontroseBeach201607241600,20.7,0.0,0.17,4.0
2016-07-24 17:00:00,2461.0,Montrose Beach,1469379600,20.6,0.0,0.188,4.0,MontroseBeach201607241700,20.6,0.0,0.188,4.0
2016-07-24 18:00:00,2462.0,Montrose Beach,1469383200,19.2,0.0,0.153,4.0,MontroseBeach201607241800,19.2,0.0,0.153,4.0
2016-07-24 19:00:00,2465.0,Montrose Beach,1469386800,18.6,0.0,0.152,4.0,MontroseBeach201607241900,18.6,0.0,0.152,4.0
2016-07-24 20:00:00,2467.0,Montrose Beach,1469390400,18.6,0.0,0.122,4.0,MontroseBeach201607242000,18.6,0.0,0.122,4.0
2016-07-24 21:00:00,2468.0,Montrose Beach,1469394000,18.7,0.0,0.115,,MontroseBeach201607242100,18.7,0.0,0.115,3.0
2016-07-24 22:00:00,2471.0,Montrose Beach,1469397600,18.5,0.0,0.118,4.0,MontroseBeach201607242200,18.5,0.0,0.118,4.0
2016-07-24 23:00:00,2472.0,Montrose Beach,1469401200,17.8,0.0,0.12,3.0,MontroseBeach201607242300,17.8,0.0,0.12,3.0
2016-07-25 00:00:00,2475.0,Montrose Beach,1469404800,16.6,0.0,0.156,3.0,MontroseBeach201607250000,16.6,0.0,0.156,3.0
2016-07-25 01:00:00,2476.0,Montrose Beach,1469408400,16.3,0.0,0.156,8.0,MontroseBeach201607250100,16.3,0.0,0.156,8.0
2016-07-25 02:00:00,2478.0,Montrose Beach,1469412000,16.2,0.0,0.097,7.0,MontroseBeach201607250200,16.2,0.0,0.097,7.0
2016-07-25 03:00:00,2480.0,Montrose Beach,1469415600,15.7,,0.096,,MontroseBeach201607250300,15.7,0.0,0.096,6.0
2016-07-25 04:00:00,2482.0,Montrose Beach,1469419200,15.9,,0.1,,MontroseBeach201607250400,15.9,0.0,0.1,3.0
2016-07-25 05:00:00,2485.0,Montrose Beach,1469422800,15.6,,0.095,,MontroseBeach201607250500,15.6,0.0,0.095,9.0
2016-07-25 06:00:00,2486.0,Montrose Beach,1469426400,15.4,0.0,0.099,,MontroseBeach201607250600,15.4,0.0,0.099,8.0
2016-07-25 07:00:00,2489.0,Montrose Beach,1469430000,15.4,0.0,0.107,6.0,MontroseBeach201607250700,15.4,0.0,0.107,6.0
2016-07-25 08:00:00,2490.0,Montrose Beach,1469433600,15.3,,0.103,5.0,MontroseBeach201607250800,15.3,0.0,0.103,5.0
2016-07-25 09:00:00,2493.0,Montrose Beach,1469437200,15.2,0.0,0.114,4.0,MontroseBeach201607250900,15.2,0.0,0.114,4.0
2016-07-25 10:00:00,2494.0,Montrose Beach,1469440800,15.7,0.0,,6.0,MontroseBeach201607251000,15.7,0.0,0.121,6.0
2016-07-25 11:00:00,2497.0,Montrose Beach,1469444400,16.8,0.0,,4.0,MontroseBeach201607251100,16.8,0.0,0.126,4.0
2016-07-25 12:00:00,2499.0,Montrose Beach,1469448000,17.7,0.0,,3.0,MontroseBeach201607251200,17.7,0.0,0.133,3.0
2016-07-25 13:00:00,2500.0,Montrose Beach,1469451600,,0.0,0.155,2.0,MontroseBeach201607251300,18.9,0.0,0.155,2.0
2016-07-25 14:00:00,2503.0,Montrose Beach,1469455200,,0.0,0.155,,MontroseBeach201607251400,19.6,0.0,0.155,4.0
2016-07-25 15:00:00,2504.0,Montrose Beach,1469458800,,0.0,0.173,,MontroseBeach201607251500,19.4,0.0,0.173,3.0
2016-07-25 16:00:00,2507.0,Montrose Beach,1469462400,,0.0,,,MontroseBeach201607251600,18.7,0.0,0.174,4.0
2016-07-25 17:00:00,2509.0,Montrose Beach,1469466000,,0.0,,,MontroseBeach201607251700,18.8,0.0,0.153,4.0
2016-07-25 18:00:00,2511.0,Montrose Beach,1469469600,,0.0,,5.0,MontroseBeach201607251800,18.4,0.0,0.154,5.0
2016-07-25 19:00:00,2512.0,Montrose Beach,1469473200,17.8,0.0,,7.0,MontroseBeach201607251900,17.8,0.0,0.144,7.0
2016-07-25 20:00:00,2515.0,Montrose Beach,1469476800,,0.0,0.138,4.0,MontroseBeach201607252000,18.2,0.0,0.138,4.0
2016-07-25 21:00:00,2517.0,Montrose Beach,1469480400,,0.0,0.13,4.0,MontroseBeach201607252100,17.8,0.0,0.13,4.0
2016-07-25 22:00:00,2518.0,Montrose Beach,1469484000,,0.0,0.119,4.0,MontroseBeach201607252200,17.4,0.0,0.119,4.0
2016-07-25 23:00:00,2521.0,Montrose Beach,1469487600,,0.0,0.132,8.0,MontroseBeach201607252300,18.1,0.0,0.132,8.0
2016-07-26 00:00:00,2522.0,Montrose Beach,1469491200,,0.0,0.117,,MontroseBeach201607260000,17.8,0.0,0.117,4.0
2016-07-26 01:00:00,2525.0,Montrose Beach,1469494800,18.3,0.0,0.129,,MontroseBeach201607260100,18.3,0.0,0.129,4.0
2016-07-26 02:00:00,2527.0,Montrose Beach,1469498400,18.3,0.0,0.133,,MontroseBeach201607260200,18.3,0.0,0.133,4.0
2016-07-26 03:00:00,2528.0,Montrose Beach,1469502000,18.2,0.0,0.154,,MontroseBeach201607260300,18.2,0.0,0.154,3.0
2016-07-26 04:00:00,2531.0,Montrose Beach,1469505600,18.1,0.0,,,MontroseBeach201607260400,18.1,0.0,0.165,3.0
2016-07-26 05:00:00,2533.0,Montrose Beach,1469509200,18.1,0.0,0.169,3.0,MontroseBeach201607260500,18.1,0.0,0.169,3.0
2016-07-26 06:00:00,2534.0,Montrose Beach,1469512800,18.0,0.0,0.175,3.0,MontroseBeach201607260600,18.0,0.0,0.175,3.0
2016-07-26 07:00:00,2537.0,Montrose Beach,1469516400,18.0,0.0,0.172,7.0,MontroseBeach201607260700,18.0,0.0,0.172,7.0
2016-07-26 08:00:00,2538.0,Montrose Beach,1469520000,18.1,0.0,0.146,3.0,MontroseBeach201607260800,18.1,0.0,0.146,3.0
2016-07-26 09:00:00,2541.0,Montrose Beach,1469523600,18.5,0.0,0.122,3.0,MontroseBeach201607260900,18.5,0.0,0.122,3.0
2016-07-26 10:00:00,2542.0,Montrose Beach,1469527200,18.6,0.0,0.108,4.0,MontroseBeach201607261000,18.6,0.0,0.108,4.0
2016-07-26 11:00:00,2545.0,Montrose Beach,1469530800,20.6,,0.092,4.0,MontroseBeach201607261100,20.6,0.0,0.092,4.0
2016-07-26 12:00:00,2546.0,Montrose Beach,1469534400,21.4,0.0,0.092,3.0,MontroseBeach201607261200,21.4,0.0,0.092,3.0
2016-07-26 13:00:00,2549.0,Montrose Beach,1469538000,21.9,0.0,,3.0,MontroseBeach201607261300,21.9,0.0,0.093,3.0
2016-07-26 14:00:00,2550.0,Montrose Beach,1469541600,22.6,0.0,,2.0,MontroseBeach201607261400,22.6,0.0,0.1,2.0
2016-07-26 15:00:00,2553.0,Montrose Beach,1469545200,23.0,,,4.0,MontroseBeach201607261500,23.0,0.0,0.179,4.0
2016-07-26 16:00:00,2554.0,Montrose Beach,1469548800,23.3,,,,MontroseBeach201607261600,23.3,0.0,0.11,9.0
2016-07-26 17:00:00,2557.0,Montrose Beach,1469552400,22.3,,,,MontroseBeach201607261700,22.3,0.0,0.098,8.0
2016-07-26 18:00:00,2558.0,Montrose Beach,1469556000,23.4,,,7.0,MontroseBeach201607261800,23.4,0.0,0.135,7.0
2016-07-26 19:00:00,2561.0,Montrose Beach,1469559600,23.3,0.0,0.138,3.0,MontroseBeach201607261900,23.3,0.0,0.138,3.0
2016-07-26 20:00:00,2562.0,Montrose Beach,1469563200,22.3,,0.104,5.0,MontroseBeach201607262000,22.3,0.0,0.104,5.0
2016-07-26 21:00:00,2565.0,Montrose Beach,1469566800,21.2,,0.135,4.0,MontroseBeach201607262100,21.2,0.0,0.135,4.0
2016-07-26 22:00:00,2566.0,Montrose Beach,1469570400,20.3,,0.112,3.0,MontroseBeach201607262200,20.3,0.0,0.112,3.0
2016-07-26 23:00:00,2569.0,Montrose Beach,1469574000,19.3,,,3.0,MontroseBeach201607262300,19.3,0.0,0.115,3.0
2016-07-27 00:00:00,2570.0,Montrose Beach,1469577600,18.7,,,8.0,MontroseBeach201607270000,18.7,0.0,0.105,8.0
2016-07-27 01:00:00,2573.0,Montrose Beach,1469581200,18.0,0.0,,3.0,MontroseBeach201607270100,18.0,0.0,0.123,3.0
2016-07-27 02:00:00,2574.0,Montrose Beach,1469584800,18.0,0.0,,4.0,MontroseBeach201607270200,18.0,0.0,0.106,4.0
2016-07-27 03:00:00,2576.0,Montrose Beach,1469588400,18.3,0.0,,3.0,MontroseBeach201607270300,18.3,0.0,0.093,3.0
2016-07-27 04:00:00,2577.0,Montrose Beach,1469592000,18.0,0.0,0.125,10.0,MontroseBeach201607270400,18.0,0.0,0.125,10.0
2016-07-27 05:00:00,2579.0,Montrose Beach,1469595600,,0.0,0.089,4.0,MontroseBeach201607270500,17.9,0.0,0.089,4.0
2016-07-27 06:00:00,2582.0,Montrose Beach,1469599200,,0.0,0.076,8.0,MontroseBeach201607270600,18.1,0.0,0.076,8.0
2016-07-27 07:00:00,2583.0,Montrose Beach,1469602800,,0.0,0.087,7.0,MontroseBeach201607270700,18.0,0.0,0.087,7.0
2016-07-27 08:00:00,2585.0,Montrose Beach,1469606400,,0.0,0.091,3.0,MontroseBeach201607270800,18.7,0.0,0.091,3.0
2016-07-27 09:00:00,2587.0,Montrose Beach,1469610000,,0.0,0.085,5.0,MontroseBeach201607270900,18.6,0.0,0.085,5.0
2016-07-27 10:00:00,2589.0,Montrose Beach,1469613600,19.5,0.0,0.077,5.0,MontroseBeach201607271000,19.5,0.0,0.077,5.0
2016-07-27 11:00:00,2591.0,Montrose Beach,1469617200,,0.0,0.094,3.0,MontroseBeach201607271100,19.8,0.0,0.094,3.0
2016-07-27 12:00:00,2593.0,Montrose Beach,1469620800,19.9,0.0,0.085,5.0,MontroseBeach201607271200,19.9,0.0,0.085,5.0
2016-07-27 13:00:00,2595.0,Montrose Beach,1469624400,19.4,0.0,0.152,,MontroseBeach201607271300,19.4,0.0,0.152,3.0
2016-07-27 14:00:00,2597.0,Montrose Beach,1469628000,19.4,0.0,0.111,,MontroseBeach201607271400,19.4,0.0,0.111,3.0
2016-07-27 15:00:00,2599.0,Montrose Beach,1469631600,18.7,0.0,0.121,,MontroseBeach201607271500,18.7,0.0,0.121,7.0
2016-07-27 16:00:00,2601.0,Montrose Beach,1469635200,18.5,0.0,0.158,,MontroseBeach201607271600,18.5,0.0,0.158,3.0
2016-07-27 17:00:00,2603.0,Montrose Beach,1469638800,19.2,0.0,0.191,,MontroseBeach201607271700,19.2,0.0,0.191,3.0
2016-07-27 18:00:00,2605.0,Montrose Beach,1469642400,19.9,0.0,0.146,7.0,MontroseBeach201607271800,19.9,0.0,0.146,7.0
2016-07-27 19:00:00,2608.0,Montrose Beach,1469646000,,0.0,0.141,6.0,MontroseBeach201607271900,19.2,0.0,0.141,6.0
2016-07-27 20:00:00,2610.0,Montrose Beach,1469649600,,0.0,0.193,6.0,MontroseBeach201607272000,19.2,0.0,0.193,6.0
2016-07-27 21:00:00,2612.0,Montrose Beach,1469653200,,0.0,0.209,3.0,MontroseBeach201607272100,18.7,0.0,0.209,3.0
2016-07-27 22:00:00,2613.0,Montrose Beach,1469656800,,0.0,0.173,3.0,MontroseBeach201607272200,18.0,0.0,0.173,3.0
2016-07-27 23:00:00,2616.0,Montrose Beach,1469660400,,0.0,0.167,2.0,MontroseBeach201607272300,17.6,0.0,0.167,2.0
2016-07-28 00:00:00,2617.0,Montrose Beach,1469664000,17.4,0.0,0.178,3.0,MontroseBeach201607280000,17.4,0.0,0.178,3.0
2016-07-28 01:00:00,2620.0,Montrose Beach,1469667600,17.2,0.0,0.192,7.0,MontroseBeach201607280100,17.2,0.0,0.192,7.0
2016-07-28 02:00:00,2621.0,Montrose Beach,1469671200,17.5,0.0,0.177,3.0,MontroseBeach201607280200,17.5,0.0,0.177,3.0
2016-07-28 03:00:00,2624.0,Montrose Beach,1469674800,,,0.133,5.0,MontroseBeach201607280300,16.7,0.0,0.133,5.0
2016-07-28 04:00:00,2625.0,Montrose Beach,1469678400,,0.0,0.113,9.0,MontroseBeach201607280400,17.1,0.0,0.113,9.0
2016-07-28 05:00:00,2627.0,Montrose Beach,1469682000,,0.0,0.114,10.0,MontroseBeach201607280500,16.9,0.0,0.114,10.0
2016-07-28 06:00:00,2630.0,Montrose Beach,1469685600,17.3,0.0,0.133,4.0,MontroseBeach201607280600,17.3,0.0,0.133,4.0
2016-07-28 07:00:00,2631.0,Montrose Beach,1469689200,17.7,0.0,0.199,3.0,MontroseBeach201607280700,17.7,0.0,0.199,3.0
2016-07-28 08:00:00,2634.0,Montrose Beach,1469692800,18.4,0.0,0.256,3.0,MontroseBeach201607280800,18.4,0.0,0.256,3.0
2016-07-28 09:00:00,2635.0,Montrose Beach,1469696400,18.0,0.0,0.232,,MontroseBeach201607280900,18.0,0.0,0.232,3.0
2016-07-28 10:00:00,2638.0,Montrose Beach,1469700000,18.1,0.0,0.238,3.0,MontroseBeach201607281000,18.1,0.0,0.238,3.0
2016-07-28 11:00:00,2639.0,Montrose Beach,1469703600,18.3,0.0,0.224,,MontroseBeach201607281100,18.3,0.0,0.224,3.0
2016-07-28 12:00:00,2642.0,Montrose Beach,1469707200,17.7,0.0,0.228,,MontroseBeach201607281200,17.7,0.0,0.228,3.0
2016-07-28 13:00:00,2644.0,Montrose Beach,1469710800,19.9,0.0,0.224,,MontroseBeach201607281300,19.9,0.0,0.224,3.0
2016-07-28 14:00:00,2645.0,Montrose Beach,1469714400,20.9,0.0,0.214,2.0,MontroseBeach201607281400,20.9,0.0,0.214,2.0
2016-07-28 15:00:00,2648.0,Montrose Beach,1469718000,20.6,0.0,0.207,3.0,MontroseBeach201607281500,20.6,0.0,0.207,3.0
2016-07-28 16:00:00,2649.0,Montrose Beach,1469721600,20.7,0.0,0.212,3.0,MontroseBeach201607281600,20.7,0.0,0.212,3.0
