,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
327,Montrose Beach,1465196400.0,12.8,0.0,0.159,4.0,MontroseBeach201606060700,2016-06-06 07:00:00
330,Montrose Beach,1465200000.0,12.9,0.0,0.173,4.0,MontroseBeach201606060800,2016-06-06 08:00:00
331,Montrose Beach,1465203600.0,13.2,0.0,0.129,4.0,MontroseBeach201606060900,2016-06-06 09:00:00
333,Montrose Beach,1465207200.0,13.3,0.0,0.133,6.0,MontroseBeach201606061000,2016-06-06 10:00:00
335,Montrose Beach,1465210800.0,13.6,0.0,0.122,4.0,MontroseBeach201606061100,2016-06-06 11:00:00
338,Montrose Beach,1465214400.0,13.8,0.0,0.117,4.0,MontroseBeach201606061200,2016-06-06 12:00:00
340,Montrose Beach,1465218000.0,13.8,0.0,0.118,4.0,MontroseBeach201606061300,2016-06-06 13:00:00
341,Montrose Beach,1465221600.0,13.6,0.0,0.156,2.0,MontroseBeach201606061400,2016-06-06 14:00:00
343,Montrose Beach,1465225200.0,13.8,0.0,0.194,3.0,MontroseBeach201606061500,2016-06-06 15:00:00
345,Montrose Beach,1465228800.0,13.8,0.0,0.2,3.0,MontroseBeach201606061600,2016-06-06 16:00:00
348,Montrose Beach,1465232400.0,13.8,0.0,0.245,3.0,MontroseBeach201606061700,2016-06-06 17:00:00
349,Montrose Beach,1465236000.0,13.6,0.0,0.256,3.0,MontroseBeach201606061800,2016-06-06 18:00:00
351,Montrose Beach,1465239600.0,13.7,0.0,0.261,3.0,MontroseBeach201606061900,2016-06-06 19:00:00
353,Montrose Beach,1465243200.0,13.7,0.0,0.233,4.0,MontroseBeach201606062000,2016-06-06 20:00:00
356,Montrose Beach,1465246800.0,13.6,0.0,0.215,3.0,MontroseBeach201606062100,2016-06-06 21:00:00
358,Montrose Beach,1465250400.0,13.6,0.0,0.249,4.0,MontroseBeach201606062200,2016-06-06 22:00:00
359,Montrose Beach,1465254000.0,13.6,0.0,0.28,3.0,MontroseBeach201606062300,2016-06-06 23:00:00
361,Montrose Beach,1465257600.0,13.5,0.0,0.289,6.0,MontroseBeach201606072400,2016-06-07 00:00:00
364,Montrose Beach,1465261200.0,13.5,0.0,0.277,3.0,MontroseBeach201606070100,2016-06-07 01:00:00
366,Montrose Beach,1465264800.0,13.4,0.0,0.259,4.0,MontroseBeach201606070200,2016-06-07 02:00:00
368,Montrose Beach,1465268400.0,13.2,0.0,0.258,4.0,MontroseBeach201606070300,2016-06-07 03:00:00
369,Montrose Beach,1465272000.0,12.9,0.0,0.286,4.0,MontroseBeach201606070400,2016-06-07 04:00:00
372,Montrose Beach,1465275600.0,13.0,0.0,0.287,5.0,MontroseBeach201606070500,2016-06-07 05:00:00
374,Montrose Beach,1465279200.0,13.2,0.0,0.35,3.0,MontroseBeach201606070600,2016-06-07 06:00:00
376,Montrose Beach,1465282800.0,13.2,0.08,0.351,4.0,MontroseBeach201606070700,2016-06-07 07:00:00
377,Montrose Beach,1465286400.0,13.1,0.0,0.357,4.0,MontroseBeach201606070800,2016-06-07 08:00:00
379,Montrose Beach,1465290000.0,13.4,0.0,0.358,5.0,MontroseBeach201606070900,2016-06-07 09:00:00
382,Montrose Beach,1465293600.0,13.5,0.0,0.334,5.0,MontroseBeach201606071000,2016-06-07 10:00:00
383,Montrose Beach,1465300800.0,13.9,0.01,0.394,5.0,MontroseBeach201606071200,2016-06-07 12:00:00
386,Montrose Beach,1465304400.0,14.1,0.0,0.388,5.0,MontroseBeach201606071300,2016-06-07 13:00:00
388,Montrose Beach,1465311600.0,14.3,0.01,0.384,5.0,MontroseBeach201606071500,2016-06-07 15:00:00
391,Montrose Beach,1465315200.0,14.7,5.46,0.38,5.0,MontroseBeach201606071600,2016-06-07 16:00:00
392,Montrose Beach,1465318800.0,14.7,0.0,0.4,5.0,MontroseBeach201606071700,2016-06-07 17:00:00
394,Montrose Beach,1465322400.0,14.7,0.0,0.379,5.0,MontroseBeach201606071800,2016-06-07 18:00:00
396,Montrose Beach,1465326000.0,14.7,0.0,0.345,5.0,MontroseBeach201606071900,2016-06-07 19:00:00
398,Montrose Beach,1465329600.0,14.7,0.0,0.312,5.0,MontroseBeach201606072000,2016-06-07 20:00:00
401,Montrose Beach,1465333200.0,14.6,0.0,0.302,5.0,MontroseBeach201606072100,2016-06-07 21:00:00
403,Montrose Beach,1465336800.0,14.6,0.0,0.297,6.0,MontroseBeach201606072200,2016-06-07 22:00:00
405,Montrose Beach,1465344000.0,14.6,0.0,0.282,6.0,MontroseBeach201606082400,2016-06-08 00:00:00
408,Montrose Beach,1465347600.0,14.6,0.0,0.284,6.0,MontroseBeach201606080100,2016-06-08 01:00:00
409,Montrose Beach,1465351200.0,14.6,0.0,0.251,6.0,MontroseBeach201606080200,2016-06-08 02:00:00
412,Montrose Beach,1465354800.0,14.6,0.0,0.251,5.0,MontroseBeach201606080300,2016-06-08 03:00:00
413,Montrose Beach,1465358400.0,14.6,0.0,0.237,5.0,MontroseBeach201606080400,2016-06-08 04:00:00
416,Montrose Beach,1465362000.0,14.5,0.0,0.225,5.0,MontroseBeach201606080500,2016-06-08 05:00:00
417,Montrose Beach,1465365600.0,14.3,0.0,0.237,5.0,MontroseBeach201606080600,2016-06-08 06:00:00
420,Montrose Beach,1465369200.0,14.4,0.0,0.242,5.0,MontroseBeach201606080700,2016-06-08 07:00:00
421,Montrose Beach,1465372800.0,14.6,0.0,0.267,5.0,MontroseBeach201606080800,2016-06-08 08:00:00
424,Montrose Beach,1465376400.0,14.7,0.03,0.306,5.0,MontroseBeach201606080900,2016-06-08 09:00:00
425,Montrose Beach,1465380000.0,15.1,0.0,0.314,4.0,MontroseBeach201606081000,2016-06-08 10:00:00
428,Montrose Beach,1465383600.0,15.4,0.01,0.336,3.0,MontroseBeach201606081100,2016-06-08 11:00:00
429,Montrose Beach,1465387200.0,15.6,0.0,0.309,3.0,MontroseBeach201606081200,2016-06-08 12:00:00
432,Montrose Beach,1465390800.0,15.9,0.0,0.31,4.0,MontroseBeach201606081300,2016-06-08 13:00:00
433,Montrose Beach,1465394400.0,16.2,0.0,0.316,4.0,MontroseBeach201606081400,2016-06-08 14:00:00
436,Montrose Beach,1465398000.0,16.4,0.0,0.303,4.0,MontroseBeach201606081500,2016-06-08 15:00:00
437,Montrose Beach,1465401600.0,16.6,0.08,0.3,4.0,MontroseBeach201606081600,2016-06-08 16:00:00
440,Montrose Beach,1465405200.0,17.0,0.0,0.289,3.0,MontroseBeach201606081700,2016-06-08 17:00:00
441,Montrose Beach,1465408800.0,17.4,0.0,0.292,5.0,MontroseBeach201606081800,2016-06-08 18:00:00
443,Montrose Beach,1465412400.0,17.1,0.0,0.296,3.0,MontroseBeach201606081900,2016-06-08 19:00:00
446,Montrose Beach,1465416000.0,16.8,0.0,0.28,4.0,MontroseBeach201606082000,2016-06-08 20:00:00
447,Montrose Beach,1465419600.0,16.4,0.0,0.293,5.0,MontroseBeach201606082100,2016-06-08 21:00:00
450,Montrose Beach,1465423200.0,16.2,0.0,0.276,5.0,MontroseBeach201606082200,2016-06-08 22:00:00
451,Montrose Beach,1465426800.0,16.0,0.0,0.286,4.0,MontroseBeach201606082300,2016-06-08 23:00:00
454,Montrose Beach,1465430400.0,15.8,0.0,0.287,5.0,MontroseBeach201606092400,2016-06-09 00:00:00
455,Montrose Beach,1465434000.0,15.6,0.0,0.29,4.0,MontroseBeach201606090100,2016-06-09 01:00:00
458,Montrose Beach,1465437600.0,15.6,0.0,0.288,4.0,MontroseBeach201606090200,2016-06-09 02:00:00
459,Montrose Beach,1465441200.0,15.5,0.0,0.285,5.0,MontroseBeach201606090300,2016-06-09 03:00:00
461,Montrose Beach,1465444800.0,15.4,0.0,0.261,5.0,MontroseBeach201606090400,2016-06-09 04:00:00
464,Montrose Beach,1465448400.0,15.4,0.0,0.238,5.0,MontroseBeach201606090500,2016-06-09 05:00:00
465,Montrose Beach,1465452000.0,15.4,0.0,0.218,4.0,MontroseBeach201606090600,2016-06-09 06:00:00
468,Montrose Beach,1465455600.0,15.4,0.0,0.202,4.0,MontroseBeach201606090700,2016-06-09 07:00:00
469,Montrose Beach,1465459200.0,15.3,0.0,0.191,5.0,MontroseBeach201606090800,2016-06-09 08:00:00
472,Montrose Beach,1465462800.0,15.4,0.0,0.182,5.0,MontroseBeach201606090900,2016-06-09 09:00:00
473,Montrose Beach,1465466400.0,15.6,0.0,0.173,5.0,MontroseBeach201606091000,2016-06-09 10:00:00
475,Montrose Beach,1465470000.0,15.6,0.0,0.18,4.0,MontroseBeach201606091100,2016-06-09 11:00:00
477,Montrose Beach,1465473600.0,15.7,0.0,0.154,5.0,MontroseBeach201606091200,2016-06-09 12:00:00
480,Montrose Beach,1465477200.0,15.7,0.0,0.154,5.0,MontroseBeach201606091300,2016-06-09 13:00:00
481,Montrose Beach,1465480800.0,15.8,0.0,0.129,4.0,MontroseBeach201606091400,2016-06-09 14:00:00
483,Montrose Beach,1465484400.0,15.8,0.0,0.121,4.0,MontroseBeach201606091500,2016-06-09 15:00:00
486,Montrose Beach,1465488000.0,15.8,0.0,0.114,9.0,MontroseBeach201606091600,2016-06-09 16:00:00
488,Montrose Beach,1465491600.0,15.9,0.0,0.118,4.0,MontroseBeach201606091700,2016-06-09 17:00:00
489,Montrose Beach,1465495200.0,16.2,0.0,0.128,3.0,MontroseBeach201606091800,2016-06-09 18:00:00
491,Montrose Beach,1465498800.0,16.2,0.0,0.104,4.0,MontroseBeach201606091900,2016-06-09 19:00:00
494,Montrose Beach,1465502400.0,16.3,0.0,0.115,5.0,MontroseBeach201606092000,2016-06-09 20:00:00
495,Montrose Beach,1465506000.0,16.0,0.0,0.157,3.0,MontroseBeach201606092100,2016-06-09 21:00:00
498,Montrose Beach,1465509600.0,15.9,0.0,0.195,3.0,MontroseBeach201606092200,2016-06-09 22:00:00
499,Montrose Beach,1465513200.0,15.8,0.0,0.171,3.0,MontroseBeach201606092300,2016-06-09 23:00:00
502,Montrose Beach,1465516800.0,15.8,0.0,0.181,2.0,MontroseBeach201606102400,2016-06-10 00:00:00
504,Montrose Beach,1465520400.0,15.7,0.0,0.211,2.0,MontroseBeach201606100100,2016-06-10 01:00:00
506,Montrose Beach,1465524000.0,15.7,0.0,0.236,3.0,MontroseBeach201606100200,2016-06-10 02:00:00
507,Montrose Beach,1465527600.0,15.6,0.0,0.201,3.0,MontroseBeach201606100300,2016-06-10 03:00:00
510,Montrose Beach,1465531200.0,15.6,0.0,0.182,3.0,MontroseBeach201606100400,2016-06-10 04:00:00
511,Montrose Beach,1465534800.0,15.5,0.0,0.157,3.0,MontroseBeach201606100500,2016-06-10 05:00:00
514,Montrose Beach,1465538400.0,15.5,0.0,0.136,3.0,MontroseBeach201606100600,2016-06-10 06:00:00
515,Montrose Beach,1465542000.0,15.5,0.0,0.116,3.0,MontroseBeach201606100700,2016-06-10 07:00:00
518,Montrose Beach,1465545600.0,15.7,0.0,0.125,3.0,MontroseBeach201606100800,2016-06-10 08:00:00
519,Montrose Beach,1465549200.0,16.1,0.0,0.118,3.0,MontroseBeach201606100900,2016-06-10 09:00:00
522,Montrose Beach,1465552800.0,16.3,0.0,0.113,2.0,MontroseBeach201606101000,2016-06-10 10:00:00
524,Montrose Beach,1465556400.0,16.2,0.0,0.122,3.0,MontroseBeach201606101100,2016-06-10 11:00:00
525,Montrose Beach,1465560000.0,16.3,0.0,0.171,3.0,MontroseBeach201606101200,2016-06-10 12:00:00
528,Montrose Beach,1465563600.0,16.4,0.0,0.119,2.0,MontroseBeach201606101300,2016-06-10 13:00:00
529,Montrose Beach,1465567200.0,17.2,0.0,0.132,3.0,MontroseBeach201606101400,2016-06-10 14:00:00
532,Montrose Beach,1465570800.0,17.1,0.0,0.145,9.0,MontroseBeach201606101500,2016-06-10 15:00:00
533,Montrose Beach,1465574400.0,17.0,0.0,0.123,9.0,MontroseBeach201606101600,2016-06-10 16:00:00
535,Montrose Beach,1465578000.0,17.3,0.0,0.111,8.0,MontroseBeach201606101700,2016-06-10 17:00:00
537,Montrose Beach,1465581600.0,17.2,0.0,0.13,7.0,MontroseBeach201606101800,2016-06-10 18:00:00
540,Montrose Beach,1465585200.0,17.1,0.0,0.138,6.0,MontroseBeach201606101900,2016-06-10 19:00:00
541,Montrose Beach,1465588800.0,16.9,0.0,0.12,5.0,MontroseBeach201606102000,2016-06-10 20:00:00
544,Montrose Beach,1465592400.0,16.8,0.0,0.092,6.0,MontroseBeach201606102100,2016-06-10 21:00:00
545,Montrose Beach,1465596000.0,16.6,0.0,0.11,10.0,MontroseBeach201606102200,2016-06-10 22:00:00
548,Montrose Beach,1465599600.0,16.5,0.0,0.09,9.0,MontroseBeach201606102300,2016-06-10 23:00:00
549,Montrose Beach,1465603200.0,16.4,0.0,0.107,8.0,MontroseBeach201606112400,2016-06-11 00:00:00
552,Montrose Beach,1465642800.0,17.5,0.0,0.201,5.0,MontroseBeach201606111100,2016-06-11 11:00:00
553,Montrose Beach,1465646400.0,18.1,0.0,0.186,5.0,MontroseBeach201606111200,2016-06-11 12:00:00
556,Montrose Beach,1465650000.0,18.9,0.0,0.202,5.0,MontroseBeach201606111300,2016-06-11 13:00:00
557,Montrose Beach,1465653600.0,19.4,0.0,0.201,5.0,MontroseBeach201606111400,2016-06-11 14:00:00
560,Montrose Beach,1465657200.0,19.6,0.0,0.219,3.0,MontroseBeach201606111500,2016-06-11 15:00:00
561,Montrose Beach,1465660800.0,19.5,0.0,0.217,4.0,MontroseBeach201606111600,2016-06-11 16:00:00
564,Montrose Beach,1465664400.0,18.5,0.0,0.16,3.0,MontroseBeach201606111700,2016-06-11 17:00:00
565,Montrose Beach,1465668000.0,18.9,0.02,0.171,4.0,MontroseBeach201606111800,2016-06-11 18:00:00
568,Montrose Beach,1465671600.0,19.4,0.0,0.128,4.0,MontroseBeach201606111900,2016-06-11 19:00:00
569,Montrose Beach,1465675200.0,19.3,1.18,0.114,6.0,MontroseBeach201606112000,2016-06-11 20:00:00
572,Montrose Beach,1465678800.0,19.7,0.0,0.139,5.0,MontroseBeach201606112100,2016-06-11 21:00:00
573,Montrose Beach,1465682400.0,19.2,0.0,0.125,3.0,MontroseBeach201606112200,2016-06-11 22:00:00
576,Montrose Beach,1465686000.0,19.0,0.0,0.104,9.0,MontroseBeach201606112300,2016-06-11 23:00:00
577,Montrose Beach,1465689600.0,18.8,0.0,0.112,7.0,MontroseBeach201606122400,2016-06-12 00:00:00
580,Montrose Beach,1465700400.0,17.8,0.0,0.364,4.0,MontroseBeach201606120300,2016-06-12 03:00:00
581,Montrose Beach,1465704000.0,17.2,0.0,0.404,4.0,MontroseBeach201606120400,2016-06-12 04:00:00
584,Montrose Beach,1465707600.0,17.3,0.0,0.424,4.0,MontroseBeach201606120500,2016-06-12 05:00:00
585,Montrose Beach,1465711200.0,17.1,0.0,0.447,5.0,MontroseBeach201606120600,2016-06-12 06:00:00
588,Montrose Beach,1465714800.0,17.0,0.0,0.418,4.0,MontroseBeach201606120700,2016-06-12 07:00:00
589,Montrose Beach,1465718400.0,17.2,0.02,0.47,4.0,MontroseBeach201606120800,2016-06-12 08:00:00
592,Montrose Beach,1465722000.0,17.2,0.01,0.461,5.0,MontroseBeach201606120900,2016-06-12 09:00:00
593,Montrose Beach,1465725600.0,17.4,0.06,0.436,5.0,MontroseBeach201606121000,2016-06-12 10:00:00
596,Montrose Beach,1465732800.0,17.4,0.24,0.439,3.0,MontroseBeach201606121200,2016-06-12 12:00:00
597,Montrose Beach,1465736400.0,17.5,0.24,0.439,4.0,MontroseBeach201606121300,2016-06-12 13:00:00
600,Montrose Beach,1465740000.0,17.6,0.71,0.429,5.0,MontroseBeach201606121400,2016-06-12 14:00:00
601,Montrose Beach,1465743600.0,17.7,1.05,0.432,4.0,MontroseBeach201606121500,2016-06-12 15:00:00
604,Montrose Beach,1465747200.0,17.8,1.52,0.413,4.0,MontroseBeach201606121600,2016-06-12 16:00:00
605,Montrose Beach,1465750800.0,17.8,1.74,0.435,4.0,MontroseBeach201606121700,2016-06-12 17:00:00
608,Montrose Beach,1465754400.0,17.8,2.45,0.474,4.0,MontroseBeach201606121800,2016-06-12 18:00:00
609,Montrose Beach,1465758000.0,17.7,2.66,0.467,5.0,MontroseBeach201606121900,2016-06-12 19:00:00
612,Montrose Beach,1465761600.0,17.5,3.36,0.486,4.0,MontroseBeach201606122000,2016-06-12 20:00:00
613,Montrose Beach,1465765200.0,17.5,2.96,0.453,6.0,MontroseBeach201606122100,2016-06-12 21:00:00
616,Montrose Beach,1465768800.0,17.2,2.42,0.471,6.0,MontroseBeach201606122200,2016-06-12 22:00:00
617,Montrose Beach,1465772400.0,17.1,3.06,0.493,6.0,MontroseBeach201606122300,2016-06-12 23:00:00
620,Montrose Beach,1465776000.0,17.2,3.0,0.47,6.0,MontroseBeach201606132400,2016-06-13 00:00:00
621,Montrose Beach,1465779600.0,16.9,1.86,0.43,6.0,MontroseBeach201606130100,2016-06-13 01:00:00
624,Montrose Beach,1465783200.0,17.0,1.89,0.425,6.0,MontroseBeach201606130200,2016-06-13 02:00:00
625,Montrose Beach,1465786800.0,17.0,2.27,0.383,6.0,MontroseBeach201606130300,2016-06-13 03:00:00
628,Montrose Beach,1465790400.0,16.8,1.57,0.388,5.0,MontroseBeach201606130400,2016-06-13 04:00:00
629,Montrose Beach,1465794000.0,16.7,1.01,0.334,6.0,MontroseBeach201606130500,2016-06-13 05:00:00
632,Montrose Beach,1465797600.0,16.7,0.17,0.31,5.0,MontroseBeach201606130600,2016-06-13 06:00:00
633,Montrose Beach,1465801200.0,16.7,0.1,0.302,6.0,MontroseBeach201606130700,2016-06-13 07:00:00
636,Montrose Beach,1465804800.0,16.8,0.04,0.272,5.0,MontroseBeach201606130800,2016-06-13 08:00:00
637,Montrose Beach,1465808400.0,17.0,0.23,0.251,5.0,MontroseBeach201606130900,2016-06-13 09:00:00
640,Montrose Beach,1465812000.0,17.3,0.44,0.237,4.0,MontroseBeach201606131000,2016-06-13 10:00:00
641,Montrose Beach,1465815600.0,18.3,1.64,0.245,5.0,MontroseBeach201606131100,2016-06-13 11:00:00
644,Montrose Beach,1465819200.0,18.8,0.67,0.246,4.0,MontroseBeach201606131200,2016-06-13 12:00:00
645,Montrose Beach,1465822800.0,17.7,0.14,0.24,3.0,MontroseBeach201606131300,2016-06-13 13:00:00
648,Montrose Beach,1465826400.0,19.2,0.37,0.248,4.0,MontroseBeach201606131400,2016-06-13 14:00:00
649,Montrose Beach,1465830000.0,19.8,0.71,0.247,4.0,MontroseBeach201606131500,2016-06-13 15:00:00
652,Montrose Beach,1465833600.0,19.4,0.0,0.24,3.0,MontroseBeach201606131600,2016-06-13 16:00:00
653,Montrose Beach,1465837200.0,20.3,1.58,0.242,4.0,MontroseBeach201606131700,2016-06-13 17:00:00
656,Montrose Beach,1465840800.0,19.0,0.02,0.234,3.0,MontroseBeach201606131800,2016-06-13 18:00:00
657,Montrose Beach,1465844400.0,18.4,0.0,0.206,4.0,MontroseBeach201606131900,2016-06-13 19:00:00
660,Montrose Beach,1465848000.0,18.7,0.0,0.217,3.0,MontroseBeach201606132000,2016-06-13 20:00:00
661,Montrose Beach,1465851600.0,18.7,0.0,0.25,3.0,MontroseBeach201606132100,2016-06-13 21:00:00
664,Montrose Beach,1465855200.0,18.7,0.0,0.232,2.0,MontroseBeach201606132200,2016-06-13 22:00:00
666,Montrose Beach,1465858800.0,18.8,0.0,0.255,3.0,MontroseBeach201606132300,2016-06-13 23:00:00
667,Montrose Beach,1465862400.0,18.7,0.0,0.26,3.0,MontroseBeach201606142400,2016-06-14 00:00:00
670,Montrose Beach,1465866000.0,18.3,0.0,0.239,6.0,MontroseBeach201606140100,2016-06-14 01:00:00
671,Montrose Beach,1465869600.0,18.1,0.0,0.234,3.0,MontroseBeach201606140200,2016-06-14 02:00:00
674,Montrose Beach,1465873200.0,18.1,0.0,0.227,3.0,MontroseBeach201606140300,2016-06-14 03:00:00
675,Montrose Beach,1465876800.0,17.9,0.0,0.228,3.0,MontroseBeach201606140400,2016-06-14 04:00:00
678,Montrose Beach,1465880400.0,17.9,0.0,0.228,3.0,MontroseBeach201606140500,2016-06-14 05:00:00
679,Montrose Beach,1465884000.0,17.9,0.0,0.224,3.0,MontroseBeach201606140600,2016-06-14 06:00:00
682,Montrose Beach,1465887600.0,17.9,0.0,0.229,3.0,MontroseBeach201606140700,2016-06-14 07:00:00
683,Montrose Beach,1465891200.0,18.0,0.0,0.261,3.0,MontroseBeach201606140800,2016-06-14 08:00:00
686,Montrose Beach,1465894800.0,18.1,0.0,0.3,3.0,MontroseBeach201606140900,2016-06-14 09:00:00
687,Montrose Beach,1465898400.0,18.5,0.02,0.332,4.0,MontroseBeach201606141000,2016-06-14 10:00:00
690,Montrose Beach,1465902000.0,19.0,0.05,0.323,3.0,MontroseBeach201606141100,2016-06-14 11:00:00
691,Montrose Beach,1465905600.0,18.8,0.0,0.322,4.0,MontroseBeach201606141200,2016-06-14 12:00:00
694,Montrose Beach,1465909200.0,18.5,0.0,0.33,4.0,MontroseBeach201606141300,2016-06-14 13:00:00
695,Montrose Beach,1465912800.0,18.4,0.0,0.322,4.0,MontroseBeach201606141400,2016-06-14 14:00:00
698,Montrose Beach,1465916400.0,18.2,0.0,0.291,4.0,MontroseBeach201606141500,2016-06-14 15:00:00
699,Montrose Beach,1465920000.0,18.6,0.01,0.28,4.0,MontroseBeach201606141600,2016-06-14 16:00:00
702,Montrose Beach,1465923600.0,19.7,0.0,0.261,4.0,MontroseBeach201606141700,2016-06-14 17:00:00
703,Montrose Beach,1465927200.0,19.2,0.0,0.257,4.0,MontroseBeach201606141800,2016-06-14 18:00:00
706,Montrose Beach,1465930800.0,18.5,0.0,0.222,3.0,MontroseBeach201606141900,2016-06-14 19:00:00
707,Montrose Beach,1465934400.0,18.1,0.0,0.21,3.0,MontroseBeach201606142000,2016-06-14 20:00:00
710,Montrose Beach,1465938000.0,18.0,0.0,0.199,3.0,MontroseBeach201606142100,2016-06-14 21:00:00
711,Montrose Beach,1465941600.0,17.9,0.0,0.194,3.0,MontroseBeach201606142200,2016-06-14 22:00:00
714,Montrose Beach,1465945200.0,17.6,0.0,0.191,3.0,MontroseBeach201606142300,2016-06-14 23:00:00
715,Montrose Beach,1465948800.0,17.4,0.0,0.194,3.0,MontroseBeach201606152400,2016-06-15 00:00:00
718,Montrose Beach,1465952400.0,17.4,0.0,0.17,3.0,MontroseBeach201606150100,2016-06-15 01:00:00
719,Montrose Beach,1465956000.0,17.3,0.0,0.16,3.0,MontroseBeach201606150200,2016-06-15 02:00:00
722,Montrose Beach,1465959600.0,17.4,0.0,0.159,3.0,MontroseBeach201606150300,2016-06-15 03:00:00
723,Montrose Beach,1465963200.0,17.4,0.0,0.159,3.0,MontroseBeach201606150400,2016-06-15 04:00:00
726,Montrose Beach,1465966800.0,17.4,0.0,0.155,3.0,MontroseBeach201606150500,2016-06-15 05:00:00
727,Montrose Beach,1465970400.0,17.5,0.0,0.144,3.0,MontroseBeach201606150600,2016-06-15 06:00:00
730,Montrose Beach,1465974000.0,17.4,0.0,0.165,3.0,MontroseBeach201606150700,2016-06-15 07:00:00
731,Montrose Beach,1465981200.0,17.8,0.0,0.144,3.0,MontroseBeach201606150900,2016-06-15 09:00:00
734,Montrose Beach,1465984800.0,18.1,0.0,0.118,4.0,MontroseBeach201606151000,2016-06-15 10:00:00
735,Montrose Beach,1465988400.0,18.3,0.0,0.118,4.0,MontroseBeach201606151100,2016-06-15 11:00:00
738,Montrose Beach,1465992000.0,18.4,0.0,0.12,3.0,MontroseBeach201606151200,2016-06-15 12:00:00
739,Montrose Beach,1465995600.0,18.6,0.0,0.131,3.0,MontroseBeach201606151300,2016-06-15 13:00:00
742,Montrose Beach,1465999200.0,19.0,0.0,0.141,3.0,MontroseBeach201606151400,2016-06-15 14:00:00
743,Montrose Beach,1466002800.0,21.5,0.0,0.151,2.0,MontroseBeach201606151500,2016-06-15 15:00:00
746,Montrose Beach,1466006400.0,22.0,0.0,0.132,4.0,MontroseBeach201606151600,2016-06-15 16:00:00
747,Montrose Beach,1466010000.0,22.5,0.0,0.172,2.0,MontroseBeach201606151700,2016-06-15 17:00:00
750,Montrose Beach,1466013600.0,21.7,0.0,0.153,6.0,MontroseBeach201606151800,2016-06-15 18:00:00
751,Montrose Beach,1466017200.0,20.6,0.0,0.14,4.0,MontroseBeach201606151900,2016-06-15 19:00:00
754,Montrose Beach,1466020800.0,19.5,0.0,0.143,4.0,MontroseBeach201606152000,2016-06-15 20:00:00
755,Montrose Beach,1466024400.0,19.4,0.04,0.139,4.0,MontroseBeach201606152100,2016-06-15 21:00:00
758,Montrose Beach,1466028000.0,19.4,0.0,0.149,4.0,MontroseBeach201606152200,2016-06-15 22:00:00
759,Montrose Beach,1466031600.0,19.2,0.0,0.118,8.0,MontroseBeach201606152300,2016-06-15 23:00:00
761,Montrose Beach,1466035200.0,18.8,0.0,0.134,4.0,MontroseBeach201606162400,2016-06-16 00:00:00
764,Montrose Beach,1466038800.0,18.7,0.0,0.148,6.0,MontroseBeach201606160100,2016-06-16 01:00:00
765,Montrose Beach,1466042400.0,18.6,0.0,0.148,6.0,MontroseBeach201606160200,2016-06-16 02:00:00
768,Montrose Beach,1466046000.0,18.6,0.0,0.134,2.0,MontroseBeach201606160300,2016-06-16 03:00:00
769,Montrose Beach,1466049600.0,18.4,0.0,0.135,4.0,MontroseBeach201606160400,2016-06-16 04:00:00
772,Montrose Beach,1466053200.0,18.4,0.0,0.137,2.0,MontroseBeach201606160500,2016-06-16 05:00:00
773,Montrose Beach,1466056800.0,18.2,0.0,0.151,9.0,MontroseBeach201606160600,2016-06-16 06:00:00
776,Montrose Beach,1466060400.0,18.3,0.0,0.18,2.0,MontroseBeach201606160700,2016-06-16 07:00:00
