# Logger: PatternLogger | Started: Tue Dec 30 12:10:48 EST 2025
fired_at,fired_offset_sec,pattern_name,pattern_type,subpatterns,subpattern_confidences,num_subpatterns,num_events,confidence,contributing_streams,nested_event_ids
2025-12-30 12:14:03.759,195.357,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9595;1.0000],3,3,0.9595,[engine-temp-1;speed-1],[[88dde6a4-9e7a-4f93-b596-7ea31a89f429];[6eb59a53-c6ab-47be-97e4-f3f0146c46e5];[1a657542-d9bf-4cf3-89b0-3858b255810d]]
2025-12-30 12:14:03.759,195.357,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[0.9054;1.0000],2,2,0.9527,[engine-temp-1;speed-1],[[52b92245-c34a-4f45-bb77-b2969d53105a];[1a657542-d9bf-4cf3-89b0-3858b255810d]]
2025-12-30 12:14:04.638,196.236,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f3d50628-1600-4a03-ab64-e14a9a162069]]
2025-12-30 12:14:04.655,196.253,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[54c707b4-b2ac-4f23-b373-b6a4ada3d9bb]]
2025-12-30 12:14:04.655,196.253,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9527;1.0000],3,3,0.9527,[engine-temp-1;speed-1],[[52b92245-c34a-4f45-bb77-b2969d53105a];[1a657542-d9bf-4cf3-89b0-3858b255810d];[54c707b4-b2ac-4f23-b373-b6a4ada3d9bb]]
2025-12-30 12:14:04.655,196.253,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f3d50628-1600-4a03-ab64-e14a9a162069];[54c707b4-b2ac-4f23-b373-b6a4ada3d9bb]]
2025-12-30 12:14:05.548,197.146,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[e11d12fe-73f0-49a3-a487-a4d9797e98f2]]
2025-12-30 12:14:05.548,197.146,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[f3d50628-1600-4a03-ab64-e14a9a162069];[54c707b4-b2ac-4f23-b373-b6a4ada3d9bb];[e11d12fe-73f0-49a3-a487-a4d9797e98f2]]
2025-12-30 12:14:05.628,197.226,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[7cfacdab-ddf8-41ea-b606-5e3ce4f36f5a]]
2025-12-30 12:14:06.430,198.028,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[1a4e5f03-4759-4347-88d7-ec1619e44480]]
2025-12-30 12:14:06.431,198.029,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[7cfacdab-ddf8-41ea-b606-5e3ce4f36f5a];[1a4e5f03-4759-4347-88d7-ec1619e44480]]
2025-12-30 12:14:06.631,198.229,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[c7e87e17-42ec-48e9-a4f7-e7744978c7d7]]
2025-12-30 12:14:07.323,198.921,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[34fc2156-c777-4e10-9204-88fbf4b6a27b]]
2025-12-30 12:14:07.323,198.921,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[7cfacdab-ddf8-41ea-b606-5e3ce4f36f5a];[1a4e5f03-4759-4347-88d7-ec1619e44480];[34fc2156-c777-4e10-9204-88fbf4b6a27b]]
2025-12-30 12:14:07.323,198.921,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[c7e87e17-42ec-48e9-a4f7-e7744978c7d7];[34fc2156-c777-4e10-9204-88fbf4b6a27b]]
2025-12-30 12:14:07.642,199.240,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[c57fb3d5-f8c3-4415-b9b4-0cd81540feb8]]
2025-12-30 12:14:08.212,199.810,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[39b7e124-0828-4335-be7c-fde0da254a0e]]
2025-12-30 12:14:08.213,199.811,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[c7e87e17-42ec-48e9-a4f7-e7744978c7d7];[34fc2156-c777-4e10-9204-88fbf4b6a27b];[39b7e124-0828-4335-be7c-fde0da254a0e]]
2025-12-30 12:14:08.213,199.811,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[c57fb3d5-f8c3-4415-b9b4-0cd81540feb8];[39b7e124-0828-4335-be7c-fde0da254a0e]]
2025-12-30 12:14:08.631,200.229,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[ba17d1c5-3204-4e4a-8e9b-0525794d86b6]]
2025-12-30 12:14:09.100,200.698,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[744a4036-3cf1-47db-8e7e-61c523e6c297]]
2025-12-30 12:14:09.100,200.698,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[c57fb3d5-f8c3-4415-b9b4-0cd81540feb8];[39b7e124-0828-4335-be7c-fde0da254a0e];[744a4036-3cf1-47db-8e7e-61c523e6c297]]
2025-12-30 12:14:09.101,200.699,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[ba17d1c5-3204-4e4a-8e9b-0525794d86b6];[744a4036-3cf1-47db-8e7e-61c523e6c297]]
2025-12-30 12:14:09.725,201.323,Overspeeding,atomic,[Overspeeding],[0.9219],1,1,0.9219,[speed-1],[[2e0bb6d0-fffa-4fdc-81bf-76d3b2468821]]
2025-12-30 12:14:09.991,201.589,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[3c865e10-fc14-4069-ba35-e20ec5a3785c]]
2025-12-30 12:14:09.992,201.590,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[1.0000;1.0000],3,3,1.0000,[engine-temp-1;speed-1],[[ba17d1c5-3204-4e4a-8e9b-0525794d86b6];[744a4036-3cf1-47db-8e7e-61c523e6c297];[3c865e10-fc14-4069-ba35-e20ec5a3785c]]
2025-12-30 12:14:09.992,201.590,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[0.9219;1.0000],2,2,0.9609,[engine-temp-1;speed-1],[[2e0bb6d0-fffa-4fdc-81bf-76d3b2468821];[3c865e10-fc14-4069-ba35-e20ec5a3785c]]
2025-12-30 12:14:10.643,202.241,Overspeeding,atomic,[Overspeeding],[1.0000],1,1,1.0000,[speed-1],[[f80b94da-167f-456f-80ab-457015d43e70]]
2025-12-30 12:14:10.890,202.488,EngineOverheat,atomic,[EngineOverheat],[1.0000],1,1,1.0000,[engine-temp-1],[[2caf5504-8366-428d-a403-b8dd7bcf5558]]
2025-12-30 12:14:10.890,202.488,CrazyEvent,complex,[HighSpeedOverheat;EngineOverheat],[0.9609;1.0000],3,3,0.9609,[engine-temp-1;speed-1],[[2e0bb6d0-fffa-4fdc-81bf-76d3b2468821];[3c865e10-fc14-4069-ba35-e20ec5a3785c];[2caf5504-8366-428d-a403-b8dd7bcf5558]]
2025-12-30 12:14:10.890,202.488,HighSpeedOverheat,complex,[Overspeeding;EngineOverheat],[1.0000;1.0000],2,2,1.0000,[engine-temp-1;speed-1],[[f80b94da-167f-456f-80ab-457015d43e70];[2caf5504-8366-428d-a403-b8dd7bcf5558]]
